5.	0.1
5.	0.5966666666666667
5.	1.0933333333333333
5.	1.59
5.	2.0866666666666664
5.	2.5833333333333335
5.	3.08
5.	3.5766666666666667
5.	4.073333333333333
5.	4.569999999999999
5.	5.066666666666666
5.	5.563333333333333
5.	6.06
5.	6.556666666666666
5.	7.053333333333333
5.	7.549999999999999
5.	8.046666666666667
5.	8.543333333333333
5.	9.04
5.	9.536666666666665
5.	10.033333333333333
5.	10.53
5.	11.026666666666666
5.	11.523333333333332
5.	12.02
5.	12.516666666666666
5.	13.013333333333332
5.	13.51
5.	14.006666666666666
5.	14.503333333333332
5.	14.999999999999998
5.9	0.1
5.9	0.5966666666666667
5.9	1.0933333333333333
5.9	1.59
5.9	2.0866666666666664
5.9	2.5833333333333335
5.9	3.08
5.9	3.5766666666666667
5.9	4.073333333333333
5.9	4.569999999999999
5.9	5.066666666666666
5.9	5.563333333333333
5.9	6.06
5.9	6.556666666666666
5.9	7.053333333333333
5.9	7.549999999999999
5.9	8.046666666666667
5.9	8.543333333333333
5.9	9.04
5.9	9.536666666666665
5.9	10.033333333333333
5.9	10.53
5.9	11.026666666666666
5.9	11.523333333333332
5.9	12.02
5.9	12.516666666666666
5.9	13.013333333333332
5.9	13.51
5.9	14.006666666666666
5.9	14.503333333333332
5.9	14.999999999999998
6.8	0.1
6.8	0.5966666666666667
6.8	1.0933333333333333
6.8	1.59
6.8	2.0866666666666664
6.8	2.5833333333333335
6.8	3.08
6.8	3.5766666666666667
6.8	4.073333333333333
6.8	4.569999999999999
6.8	5.066666666666666
6.8	5.563333333333333
6.8	6.06
6.8	6.556666666666666
6.8	7.053333333333333
6.8	7.549999999999999
6.8	8.046666666666667
6.8	8.543333333333333
6.8	9.04
6.8	9.536666666666665
6.8	10.033333333333333
6.8	10.53
6.8	11.026666666666666
6.8	11.523333333333332
6.8	12.02
6.8	12.516666666666666
6.8	13.013333333333332
6.8	13.51
6.8	14.006666666666666
6.8	14.503333333333332
6.8	14.999999999999998
7.7	0.1
7.7	0.5966666666666667
7.7	1.0933333333333333
7.7	1.59
7.7	2.0866666666666664
7.7	2.5833333333333335
7.7	3.08
7.7	3.5766666666666667
7.7	4.073333333333333
7.7	4.569999999999999
7.7	5.066666666666666
7.7	5.563333333333333
7.7	6.06
7.7	6.556666666666666
7.7	7.053333333333333
7.7	7.549999999999999
7.7	8.046666666666667
7.7	8.543333333333333
7.7	9.04
7.7	9.536666666666665
7.7	10.033333333333333
7.7	10.53
7.7	11.026666666666666
7.7	11.523333333333332
7.7	12.02
7.7	12.516666666666666
7.7	13.013333333333332
7.7	13.51
7.7	14.006666666666666
7.7	14.503333333333332
7.7	14.999999999999998
8.6	0.1
8.6	0.5966666666666667
8.6	1.0933333333333333
8.6	1.59
8.6	2.0866666666666664
8.6	2.5833333333333335
8.6	3.08
8.6	3.5766666666666667
8.6	4.073333333333333
8.6	4.569999999999999
8.6	5.066666666666666
8.6	5.563333333333333
8.6	6.06
8.6	6.556666666666666
8.6	7.053333333333333
8.6	7.549999999999999
8.6	8.046666666666667
8.6	8.543333333333333
8.6	9.04
8.6	9.536666666666665
8.6	10.033333333333333
8.6	10.53
8.6	11.026666666666666
8.6	11.523333333333332
8.6	12.02
8.6	12.516666666666666
8.6	13.013333333333332
8.6	13.51
8.6	14.006666666666666
8.6	14.503333333333332
8.6	14.999999999999998
9.5	0.1
9.5	0.5966666666666667
9.5	1.0933333333333333
9.5	1.59
9.5	2.0866666666666664
9.5	2.5833333333333335
9.5	3.08
9.5	3.5766666666666667
9.5	4.073333333333333
9.5	4.569999999999999
9.5	5.066666666666666
9.5	5.563333333333333
9.5	6.06
9.5	6.556666666666666
9.5	7.053333333333333
9.5	7.549999999999999
9.5	8.046666666666667
9.5	8.543333333333333
9.5	9.04
9.5	9.536666666666665
9.5	10.033333333333333
9.5	10.53
9.5	11.026666666666666
9.5	11.523333333333332
9.5	12.02
9.5	12.516666666666666
9.5	13.013333333333332
9.5	13.51
9.5	14.006666666666666
9.5	14.503333333333332
9.5	14.999999999999998
10.4	0.1
10.4	0.5966666666666667
10.4	1.0933333333333333
10.4	1.59
10.4	2.0866666666666664
10.4	2.5833333333333335
10.4	3.08
10.4	3.5766666666666667
10.4	4.073333333333333
10.4	4.569999999999999
10.4	5.066666666666666
10.4	5.563333333333333
10.4	6.06
10.4	6.556666666666666
10.4	7.053333333333333
10.4	7.549999999999999
10.4	8.046666666666667
10.4	8.543333333333333
10.4	9.04
10.4	9.536666666666665
10.4	10.033333333333333
10.4	10.53
10.4	11.026666666666666
10.4	11.523333333333332
10.4	12.02
10.4	12.516666666666666
10.4	13.013333333333332
10.4	13.51
10.4	14.006666666666666
10.4	14.503333333333332
10.4	14.999999999999998
11.3	0.1
11.3	0.5966666666666667
11.3	1.0933333333333333
11.3	1.59
11.3	2.0866666666666664
11.3	2.5833333333333335
11.3	3.08
11.3	3.5766666666666667
11.3	4.073333333333333
11.3	4.569999999999999
11.3	5.066666666666666
11.3	5.563333333333333
11.3	6.06
11.3	6.556666666666666
11.3	7.053333333333333
11.3	7.549999999999999
11.3	8.046666666666667
11.3	8.543333333333333
11.3	9.04
11.3	9.536666666666665
11.3	10.033333333333333
11.3	10.53
11.3	11.026666666666666
11.3	11.523333333333332
11.3	12.02
11.3	12.516666666666666
11.3	13.013333333333332
11.3	13.51
11.3	14.006666666666666
11.3	14.503333333333332
11.3	14.999999999999998
12.2	0.1
12.2	0.5966666666666667
12.2	1.0933333333333333
12.2	1.59
12.2	2.0866666666666664
12.2	2.5833333333333335
12.2	3.08
12.2	3.5766666666666667
12.2	4.073333333333333
12.2	4.569999999999999
12.2	5.066666666666666
12.2	5.563333333333333
12.2	6.06
12.2	6.556666666666666
12.2	7.053333333333333
12.2	7.549999999999999
12.2	8.046666666666667
12.2	8.543333333333333
12.2	9.04
12.2	9.536666666666665
12.2	10.033333333333333
12.2	10.53
12.2	11.026666666666666
12.2	11.523333333333332
12.2	12.02
12.2	12.516666666666666
12.2	13.013333333333332
12.2	13.51
12.2	14.006666666666666
12.2	14.503333333333332
12.2	14.999999999999998
13.1	0.1
13.1	0.5966666666666667
13.1	1.0933333333333333
13.1	1.59
13.1	2.0866666666666664
13.1	2.5833333333333335
13.1	3.08
13.1	3.5766666666666667
13.1	4.073333333333333
13.1	4.569999999999999
13.1	5.066666666666666
13.1	5.563333333333333
13.1	6.06
13.1	6.556666666666666
13.1	7.053333333333333
13.1	7.549999999999999
13.1	8.046666666666667
13.1	8.543333333333333
13.1	9.04
13.1	9.536666666666665
13.1	10.033333333333333
13.1	10.53
13.1	11.026666666666666
13.1	11.523333333333332
13.1	12.02
13.1	12.516666666666666
13.1	13.013333333333332
13.1	13.51
13.1	14.006666666666666
13.1	14.503333333333332
13.1	14.999999999999998
14.	0.1
14.	0.5966666666666667
14.	1.0933333333333333
14.	1.59
14.	2.0866666666666664
14.	2.5833333333333335
14.	3.08
14.	3.5766666666666667
14.	4.073333333333333
14.	4.569999999999999
14.	5.066666666666666
14.	5.563333333333333
14.	6.06
14.	6.556666666666666
14.	7.053333333333333
14.	7.549999999999999
14.	8.046666666666667
14.	8.543333333333333
14.	9.04
14.	9.536666666666665
14.	10.033333333333333
14.	10.53
14.	11.026666666666666
14.	11.523333333333332
14.	12.02
14.	12.516666666666666
14.	13.013333333333332
14.	13.51
14.	14.006666666666666
14.	14.503333333333332
14.	14.999999999999998
14.9	0.1
14.9	0.5966666666666667
14.9	1.0933333333333333
14.9	1.59
14.9	2.0866666666666664
14.9	2.5833333333333335
14.9	3.08
14.9	3.5766666666666667
14.9	4.073333333333333
14.9	4.569999999999999
14.9	5.066666666666666
14.9	5.563333333333333
14.9	6.06
14.9	6.556666666666666
14.9	7.053333333333333
14.9	7.549999999999999
14.9	8.046666666666667
14.9	8.543333333333333
14.9	9.04
14.9	9.536666666666665
14.9	10.033333333333333
14.9	10.53
14.9	11.026666666666666
14.9	11.523333333333332
14.9	12.02
14.9	12.516666666666666
14.9	13.013333333333332
14.9	13.51
14.9	14.006666666666666
14.9	14.503333333333332
14.9	14.999999999999998
15.8	0.1
15.8	0.5966666666666667
15.8	1.0933333333333333
15.8	1.59
15.8	2.0866666666666664
15.8	2.5833333333333335
15.8	3.08
15.8	3.5766666666666667
15.8	4.073333333333333
15.8	4.569999999999999
15.8	5.066666666666666
15.8	5.563333333333333
15.8	6.06
15.8	6.556666666666666
15.8	7.053333333333333
15.8	7.549999999999999
15.8	8.046666666666667
15.8	8.543333333333333
15.8	9.04
15.8	9.536666666666665
15.8	10.033333333333333
15.8	10.53
15.8	11.026666666666666
15.8	11.523333333333332
15.8	12.02
15.8	12.516666666666666
15.8	13.013333333333332
15.8	13.51
15.8	14.006666666666666
15.8	14.503333333333332
15.8	14.999999999999998
16.7	0.1
16.7	0.5966666666666667
16.7	1.0933333333333333
16.7	1.59
16.7	2.0866666666666664
16.7	2.5833333333333335
16.7	3.08
16.7	3.5766666666666667
16.7	4.073333333333333
16.7	4.569999999999999
16.7	5.066666666666666
16.7	5.563333333333333
16.7	6.06
16.7	6.556666666666666
16.7	7.053333333333333
16.7	7.549999999999999
16.7	8.046666666666667
16.7	8.543333333333333
16.7	9.04
16.7	9.536666666666665
16.7	10.033333333333333
16.7	10.53
16.7	11.026666666666666
16.7	11.523333333333332
16.7	12.02
16.7	12.516666666666666
16.7	13.013333333333332
16.7	13.51
16.7	14.006666666666666
16.7	14.503333333333332
16.7	14.999999999999998
17.6	0.1
17.6	0.5966666666666667
17.6	1.0933333333333333
17.6	1.59
17.6	2.0866666666666664
17.6	2.5833333333333335
17.6	3.08
17.6	3.5766666666666667
17.6	4.073333333333333
17.6	4.569999999999999
17.6	5.066666666666666
17.6	5.563333333333333
17.6	6.06
17.6	6.556666666666666
17.6	7.053333333333333
17.6	7.549999999999999
17.6	8.046666666666667
17.6	8.543333333333333
17.6	9.04
17.6	9.536666666666665
17.6	10.033333333333333
17.6	10.53
17.6	11.026666666666666
17.6	11.523333333333332
17.6	12.02
17.6	12.516666666666666
17.6	13.013333333333332
17.6	13.51
17.6	14.006666666666666
17.6	14.503333333333332
17.6	14.999999999999998
18.5	0.1
18.5	0.5966666666666667
18.5	1.0933333333333333
18.5	1.59
18.5	2.0866666666666664
18.5	2.5833333333333335
18.5	3.08
18.5	3.5766666666666667
18.5	4.073333333333333
18.5	4.569999999999999
18.5	5.066666666666666
18.5	5.563333333333333
18.5	6.06
18.5	6.556666666666666
18.5	7.053333333333333
18.5	7.549999999999999
18.5	8.046666666666667
18.5	8.543333333333333
18.5	9.04
18.5	9.536666666666665
18.5	10.033333333333333
18.5	10.53
18.5	11.026666666666666
18.5	11.523333333333332
18.5	12.02
18.5	12.516666666666666
18.5	13.013333333333332
18.5	13.51
18.5	14.006666666666666
18.5	14.503333333333332
18.5	14.999999999999998
19.4	0.1
19.4	0.5966666666666667
19.4	1.0933333333333333
19.4	1.59
19.4	2.0866666666666664
19.4	2.5833333333333335
19.4	3.08
19.4	3.5766666666666667
19.4	4.073333333333333
19.4	4.569999999999999
19.4	5.066666666666666
19.4	5.563333333333333
19.4	6.06
19.4	6.556666666666666
19.4	7.053333333333333
19.4	7.549999999999999
19.4	8.046666666666667
19.4	8.543333333333333
19.4	9.04
19.4	9.536666666666665
19.4	10.033333333333333
19.4	10.53
19.4	11.026666666666666
19.4	11.523333333333332
19.4	12.02
19.4	12.516666666666666
19.4	13.013333333333332
19.4	13.51
19.4	14.006666666666666
19.4	14.503333333333332
19.4	14.999999999999998
20.3	0.1
20.3	0.5966666666666667
20.3	1.0933333333333333
20.3	1.59
20.3	2.0866666666666664
20.3	2.5833333333333335
20.3	3.08
20.3	3.5766666666666667
20.3	4.073333333333333
20.3	4.569999999999999
20.3	5.066666666666666
20.3	5.563333333333333
20.3	6.06
20.3	6.556666666666666
20.3	7.053333333333333
20.3	7.549999999999999
20.3	8.046666666666667
20.3	8.543333333333333
20.3	9.04
20.3	9.536666666666665
20.3	10.033333333333333
20.3	10.53
20.3	11.026666666666666
20.3	11.523333333333332
20.3	12.02
20.3	12.516666666666666
20.3	13.013333333333332
20.3	13.51
20.3	14.006666666666666
20.3	14.503333333333332
20.3	14.999999999999998
21.2	0.1
21.2	0.5966666666666667
21.2	1.0933333333333333
21.2	1.59
21.2	2.0866666666666664
21.2	2.5833333333333335
21.2	3.08
21.2	3.5766666666666667
21.2	4.073333333333333
21.2	4.569999999999999
21.2	5.066666666666666
21.2	5.563333333333333
21.2	6.06
21.2	6.556666666666666
21.2	7.053333333333333
21.2	7.549999999999999
21.2	8.046666666666667
21.2	8.543333333333333
21.2	9.04
21.2	9.536666666666665
21.2	10.033333333333333
21.2	10.53
21.2	11.026666666666666
21.2	11.523333333333332
21.2	12.02
21.2	12.516666666666666
21.2	13.013333333333332
21.2	13.51
21.2	14.006666666666666
21.2	14.503333333333332
21.2	14.999999999999998
22.1	0.1
22.1	0.5966666666666667
22.1	1.0933333333333333
22.1	1.59
22.1	2.0866666666666664
22.1	2.5833333333333335
22.1	3.08
22.1	3.5766666666666667
22.1	4.073333333333333
22.1	4.569999999999999
22.1	5.066666666666666
22.1	5.563333333333333
22.1	6.06
22.1	6.556666666666666
22.1	7.053333333333333
22.1	7.549999999999999
22.1	8.046666666666667
22.1	8.543333333333333
22.1	9.04
22.1	9.536666666666665
22.1	10.033333333333333
22.1	10.53
22.1	11.026666666666666
22.1	11.523333333333332
22.1	12.02
22.1	12.516666666666666
22.1	13.013333333333332
22.1	13.51
22.1	14.006666666666666
22.1	14.503333333333332
22.1	14.999999999999998
23.	0.1
23.	0.5966666666666667
23.	1.0933333333333333
23.	1.59
23.	2.0866666666666664
23.	2.5833333333333335
23.	3.08
23.	3.5766666666666667
23.	4.073333333333333
23.	4.569999999999999
23.	5.066666666666666
23.	5.563333333333333
