2.	0.1
2.	0.398
2.	0.696
2.	0.9939999999999999
2.	1.292
2.	1.59
2.	1.888
2.	2.186
2.	2.484
2.	2.782
2.	3.08
2.	3.378
2.	3.6759999999999997
2.	3.9739999999999998
2.	4.271999999999999
2.	4.569999999999999
2.	4.867999999999999
2.	5.1659999999999995
2.	5.4639999999999995
2.	5.762
2.	6.06
2.	6.358
2.	6.656
2.	6.954
2.	7.251999999999999
2.	7.549999999999999
2.	7.847999999999999
2.	8.145999999999999
2.	8.443999999999999
2.	8.741999999999999
2.	9.04
2.	9.338
2.	9.636
2.	9.934
2.	10.232
2.	10.53
2.	10.828
2.	11.126
2.	11.424
2.	11.722
2.	12.02
2.	12.318
2.	12.616
2.	12.914
2.	13.212
2.	13.51
2.	13.808
2.	14.106
2.	14.403999999999998
2.	14.701999999999998
2.	14.999999999999998
2.6	0.1
2.6	0.398
2.6	0.696
2.6	0.9939999999999999
2.6	1.292
2.6	1.59
2.6	1.888
2.6	2.186
2.6	2.484
2.6	2.782
2.6	3.08
2.6	3.378
2.6	3.6759999999999997
2.6	3.9739999999999998
2.6	4.271999999999999
2.6	4.569999999999999
2.6	4.867999999999999
2.6	5.1659999999999995
2.6	5.4639999999999995
2.6	5.762
2.6	6.06
2.6	6.358
2.6	6.656
2.6	6.954
2.6	7.251999999999999
2.6	7.549999999999999
2.6	7.847999999999999
2.6	8.145999999999999
2.6	8.443999999999999
2.6	8.741999999999999
2.6	9.04
2.6	9.338
2.6	9.636
2.6	9.934
2.6	10.232
2.6	10.53
2.6	10.828
2.6	11.126
2.6	11.424
2.6	11.722
2.6	12.02
2.6	12.318
2.6	12.616
2.6	12.914
2.6	13.212
2.6	13.51
2.6	13.808
2.6	14.106
2.6	14.403999999999998
2.6	14.701999999999998
2.6	14.999999999999998
3.2	0.1
3.2	0.398
3.2	0.696
3.2	0.9939999999999999
3.2	1.292
3.2	1.59
3.2	1.888
3.2	2.186
3.2	2.484
3.2	2.782
3.2	3.08
3.2	3.378
3.2	3.6759999999999997
3.2	3.9739999999999998
3.2	4.271999999999999
3.2	4.569999999999999
3.2	4.867999999999999
3.2	5.1659999999999995
3.2	5.4639999999999995
3.2	5.762
3.2	6.06
3.2	6.358
3.2	6.656
3.2	6.954
3.2	7.251999999999999
3.2	7.549999999999999
3.2	7.847999999999999
3.2	8.145999999999999
3.2	8.443999999999999
3.2	8.741999999999999
3.2	9.04
3.2	9.338
3.2	9.636
3.2	9.934
3.2	10.232
3.2	10.53
3.2	10.828
3.2	11.126
3.2	11.424
3.2	11.722
3.2	12.02
3.2	12.318
3.2	12.616
3.2	12.914
3.2	13.212
3.2	13.51
3.2	13.808
3.2	14.106
3.2	14.403999999999998
3.2	14.701999999999998
3.2	14.999999999999998
3.8	0.1
3.8	0.398
3.8	0.696
3.8	0.9939999999999999
3.8	1.292
3.8	1.59
3.8	1.888
3.8	2.186
3.8	2.484
3.8	2.782
3.8	3.08
3.8	3.378
3.8	3.6759999999999997
3.8	3.9739999999999998
3.8	4.271999999999999
3.8	4.569999999999999
3.8	4.867999999999999
3.8	5.1659999999999995
3.8	5.4639999999999995
3.8	5.762
3.8	6.06
3.8	6.358
3.8	6.656
3.8	6.954
3.8	7.251999999999999
3.8	7.549999999999999
3.8	7.847999999999999
3.8	8.145999999999999
3.8	8.443999999999999
3.8	8.741999999999999
3.8	9.04
3.8	9.338
3.8	9.636
3.8	9.934
3.8	10.232
3.8	10.53
3.8	10.828
3.8	11.126
3.8	11.424
3.8	11.722
3.8	12.02
3.8	12.318
3.8	12.616
3.8	12.914
3.8	13.212
3.8	13.51
3.8	13.808
3.8	14.106
3.8	14.403999999999998
3.8	14.701999999999998
3.8	14.999999999999998
4.4	0.1
4.4	0.398
4.4	0.696
4.4	0.9939999999999999
4.4	1.292
4.4	1.59
4.4	1.888
4.4	2.186
4.4	2.484
4.4	2.782
4.4	3.08
4.4	3.378
4.4	3.6759999999999997
4.4	3.9739999999999998
4.4	4.271999999999999
4.4	4.569999999999999
4.4	4.867999999999999
4.4	5.1659999999999995
4.4	5.4639999999999995
4.4	5.762
4.4	6.06
4.4	6.358
4.4	6.656
4.4	6.954
4.4	7.251999999999999
4.4	7.549999999999999
4.4	7.847999999999999
4.4	8.145999999999999
4.4	8.443999999999999
4.4	8.741999999999999
4.4	9.04
4.4	9.338
4.4	9.636
4.4	9.934
4.4	10.232
4.4	10.53
4.4	10.828
4.4	11.126
4.4	11.424
4.4	11.722
4.4	12.02
4.4	12.318
4.4	12.616
4.4	12.914
4.4	13.212
4.4	13.51
4.4	13.808
4.4	14.106
4.4	14.403999999999998
4.4	14.701999999999998
4.4	14.999999999999998
5.	0.1
5.	0.398
5.	0.696
5.	0.9939999999999999
5.	1.292
5.	1.59
5.	1.888
5.	2.186
5.	2.484
5.	2.782
5.	3.08
5.	3.378
5.	3.6759999999999997
5.	3.9739999999999998
5.	4.271999999999999
5.	4.569999999999999
5.	4.867999999999999
5.	5.1659999999999995
5.	5.4639999999999995
5.	5.762
5.	6.06
5.	6.358
5.	6.656
5.	6.954
5.	7.251999999999999
5.	7.549999999999999
5.	7.847999999999999
5.	8.145999999999999
5.	8.443999999999999
5.	8.741999999999999
5.	9.04
5.	9.338
5.	9.636
5.	9.934
5.	10.232
5.	10.53
5.	10.828
5.	11.126
5.	11.424
5.	11.722
5.	12.02
5.	12.318
5.	12.616
5.	12.914
5.	13.212
5.	13.51
5.	13.808
5.	14.106
5.	14.403999999999998
5.	14.701999999999998
5.	14.999999999999998
5.6	0.1
5.6	0.398
5.6	0.696
5.6	0.9939999999999999
5.6	1.292
5.6	1.59
5.6	1.888
5.6	2.186
5.6	2.484
5.6	2.782
5.6	3.08
5.6	3.378
5.6	3.6759999999999997
5.6	3.9739999999999998
5.6	4.271999999999999
5.6	4.569999999999999
5.6	4.867999999999999
5.6	5.1659999999999995
5.6	5.4639999999999995
5.6	5.762
5.6	6.06
5.6	6.358
5.6	6.656
5.6	6.954
5.6	7.251999999999999
5.6	7.549999999999999
5.6	7.847999999999999
