epoch,train_loss,train_mse,train_l05,train_rel_err
500,84.42963409423828,84.40885162353516,0.020784558728337288,2.4329640865325928
1000,64.93130493164062,64.9105224609375,0.02078440599143505,2.1482350826263428
1500,49.40846633911133,49.3876838684082,0.0207841657102108,1.8826067447662354
2000,37.30954360961914,37.288761138916016,0.02078382484614849,1.6358890533447266
2500,28.202451705932617,28.181669235229492,0.02078336291015148,1.4156218767166138
3000,21.692428588867188,21.671646118164062,0.02078275941312313,1.227656364440918
3500,17.303865432739258,17.283082962036133,0.020781977102160454,1.0725876092910767
4000,14.42201042175293,14.401228904724121,0.02078106440603733,0.9566771984100342
4500,12.394287109375,12.373506546020508,0.020780129358172417,0.8703251481056213
5000,10.84363079071045,10.822851181030273,0.020779192447662354,0.7992467284202576
5500,9.597847938537598,9.577069282531738,0.0207782294601202,0.7396534085273743
6000,8.56591510772705,8.545137405395508,0.020777234807610512,0.6858826279640198
6500,7.696609020233154,7.675832748413086,0.02077621780335903,0.638093113899231
7000,6.959481716156006,6.938706398010254,0.02077515609562397,0.5951530933380127
7500,6.333150863647461,6.312376976013184,0.020774036645889282,0.5558159351348877
8000,5.801157474517822,5.780384540557861,0.020772863179445267,0.5196106433868408
8500,5.349569320678711,5.328797817230225,0.020771658048033714,0.48662516474723816
9000,4.964676856994629,4.943906307220459,0.02077043615281582,0.4570522606372833
9500,4.633833408355713,4.613064289093018,0.02076921984553337,0.43062520027160645
10000,4.347901821136475,4.327133655548096,0.02076803334057331,0.4082891345024109
10500,4.099168300628662,4.078401565551758,0.020766887813806534,0.3899803161621094
11000,3.8802356719970703,3.8594698905944824,0.020765766501426697,0.3743092119693756
11500,3.684917688369751,3.6641530990600586,0.0207646694034338,0.3608383536338806
12000,3.508208751678467,3.487445116043091,0.020763661712408066,0.3491564691066742
12500,3.3456978797912598,3.324934959411621,0.02076282538473606,0.3388517498970032
13000,3.193967819213867,3.173205614089966,0.020762139931321144,0.329610675573349
13500,3.050140619277954,3.02937912940979,0.020761530846357346,0.321230411529541
14000,2.9113950729370117,2.890634059906006,0.020760947838425636,0.3133136034011841
14500,2.775303602218628,2.7545433044433594,0.02076037786900997,0.3053591847419739
15000,2.6404526233673096,2.619692802429199,0.020759807899594307,0.2969856858253479
15500,2.5061817169189453,2.485422372817993,0.02075924351811409,0.28818926215171814
16000,2.372361183166504,2.351602554321289,0.020758673548698425,0.27905750274658203
16500,2.239027976989746,2.2182698249816895,0.02075810916721821,0.26965728402137756
17000,2.1062088012695312,2.085451364517212,0.020757554098963737,0.26003384590148926
17500,1.9739718437194824,1.9532148838043213,0.020756985992193222,0.25022092461586
18000,1.8425815105438232,1.8218251466751099,0.020756326615810394,0.24035313725471497
18500,1.7124009132385254,1.6916453838348389,0.02075555920600891,0.23068320751190186
19000,1.5836769342422485,1.5629222393035889,0.020754681900143623,0.22114533185958862
19500,1.4565273523330688,1.4357737302780151,0.02075367420911789,0.21172092854976654
20000,1.3310887813568115,1.3103362321853638,0.02075253799557686,0.20259085297584534
20500,1.207886815071106,1.1871354579925537,0.020751312375068665,0.19385629892349243
21000,1.087511420249939,1.0667613744735718,0.02075004018843174,0.18542903661727905
21500,0.9705052375793457,0.9497565031051636,0.020748747512698174,0.17721836268901825
22000,0.8577021360397339,0.836954653263092,0.020747486501932144,0.16955600678920746
22500,0.7503358721733093,0.729589581489563,0.02074628323316574,0.16252262890338898
23000,0.6498892307281494,0.6291441321372986,0.02074507623910904,0.15565542876720428
23500,0.5578809976577759,0.5371371507644653,0.020743824541568756,0.14887763559818268
24000,0.4753902852535248,0.4546477198600769,0.02074255980551243,0.14194461703300476
24500,0.4027942717075348,0.3820529282093048,0.020741339772939682,0.13458123803138733
25000,0.34009891748428345,0.3193587362766266,0.020740173757076263,0.12672464549541473
25500,0.28732961416244507,0.26659059524536133,0.02073901705443859,0.11858894675970078
26000,0.2443830817937851,0.22364526987075806,0.02073780819773674,0.1107780858874321
26500,0.21091198921203613,0.19017545878887177,0.02073652669787407,0.10353551059961319
27000,0.18785353004932404,0.16711799800395966,0.02073553577065468,0.09770812094211578
27500,0.1734328716993332,0.15269792079925537,0.02073495090007782,0.09369544684886932
28000,0.16320133209228516,0.14246679842472076,0.020734533667564392,0.09080667048692703
28500,0.15532463788986206,0.13459046185016632,0.020734170451760292,0.08867605775594711
29000,0.14884768426418304,0.12811386585235596,0.020733818411827087,0.08700257539749146
29500,0.14320418238639832,0.12247070670127869,0.020733479410409927,0.08551421016454697
30000,0.13806065917015076,0.11732752621173859,0.020733140408992767,0.08405351638793945
30500,0.13323672115802765,0.11250393837690353,0.020732777193188667,0.08255714923143387
31000,0.12863889336585999,0.1079065129160881,0.020732372999191284,0.08100543171167374
31500,0.12422066181898117,0.1034887507557869,0.020731912925839424,0.07940380275249481
32000,0.1199599876999855,0.09922859817743301,0.02073139138519764,0.07776322960853577
32500,0.11584990471601486,0.09511909633874893,0.02073080837726593,0.07609684020280838
33000,0.11189362406730652,0.09116345643997192,0.020730163902044296,0.0744287520647049
33500,0.10809893161058426,0.08736946433782578,0.020729467272758484,0.07275742292404175
34000,0.10447554290294647,0.08374682813882828,0.020728712901473045,0.07110472023487091
34500,0.10103179514408112,0.08030387759208679,0.020727913826704025,0.06946690380573273
35000,0.09777259826660156,0.07704552263021469,0.020727071911096573,0.06786935031414032
35500,0.09470153599977493,0.0739753395318985,0.020726198330521584,0.06631366908550262
36000,0.09181797504425049,0.07109268009662628,0.020725298672914505,0.06479992717504501
36500,0.08911790698766708,0.0683935210108757,0.020724384114146233,0.06332473456859589
37000,0.0865950956940651,0.06587163358926773,0.020723462104797363,0.06192350387573242
37500,0.08424214273691177,0.06351961195468903,0.020722532644867897,0.06058124080300331
38000,0.08205026388168335,0.061328668147325516,0.020721597597002983,0.05930233374238014
