{-5.000000, -0.100000, 0.070959}
{-5.000000, -0.596667, 0.430526}
{-5.000000, -1.093333, 0.801266}
{-5.000000, -1.590000, 1.182240}
{-5.000000, -2.086667, 1.572554}
{-5.000000, -2.583333, 1.971367}
{-5.000000, -3.080000, 2.377900}
{-5.000000, -3.576667, 2.791435}
{-5.000000, -4.073333, 3.211318}
{-5.000000, -4.570000, 3.636954}
{-5.000000, -5.066667, 4.067806}
{-5.000000, -5.563333, 4.503390}
{-5.000000, -6.060000, 4.943271}
{-5.000000, -6.556667, 5.387057}
{-5.000000, -7.053333, 5.834398}
{-5.000000, -7.550000, 6.284977}
{-5.000000, -8.046667, 6.738514}
{-5.000000, -8.543333, 7.194753}
{-5.000000, -9.040000, 7.653467}
{-5.000000, -9.536667, 8.114450}
{-5.000000, -10.033333, 8.577517}
{-5.000000, -10.530000, 9.042502}
{-5.000000, -11.026667, 9.509254}
{-5.000000, -11.523333, 9.977637}
{-5.000000, -12.020000, 10.447528}
{-5.000000, -12.516667, 10.918815}
{-5.000000, -13.013333, 11.391396}
{-5.000000, -13.510000, 11.865179}
{-5.000000, -14.006667, 12.340080}
{-5.000000, -14.503333, 12.816022}
{-5.000000, -15.000000, 13.292934}
{-5.900000, -0.100000, 0.070922}
{-5.900000, -0.596667, 0.429248}
{-5.900000, -1.093333, 0.797190}
{-5.900000, -1.590000, 1.174069}
{-5.900000, -2.086667, 1.559227}
{-5.900000, -2.583333, 1.952037}
{-5.900000, -3.080000, 2.351908}
{-5.900000, -3.576667, 2.758286}
{-5.900000, -4.073333, 3.170654}
{-5.900000, -4.570000, 3.588535}
{-5.900000, -5.066667, 4.011487}
{-5.900000, -5.563333, 4.439106}
{-5.900000, -6.060000, 4.871021}
{-5.900000, -6.556667, 5.306891}
{-5.900000, -7.053333, 5.746406}
{-5.900000, -7.550000, 6.189282}
{-5.900000, -8.046667, 6.635262}
{-5.900000, -8.543333, 7.084108}
{-5.900000, -9.040000, 7.535606}
{-5.900000, -9.536667, 7.989558}
{-5.900000, -10.033333, 8.445786}
{-5.900000, -10.530000, 8.904126}
{-5.900000, -11.026667, 9.364428}
{-5.900000, -11.523333, 9.826554}
{-5.900000, -12.020000, 10.290380}
{-5.900000, -12.516667, 10.755789}
{-5.900000, -13.013333, 11.222677}
{-5.900000, -13.510000, 11.690947}
{-5.900000, -14.006667, 12.160509}
{-5.900000, -14.503333, 12.631282}
{-5.900000, -15.000000, 13.103190}
{-6.800000, -0.100000, 0.070894}
{-6.800000, -0.596667, 0.428299}
{-6.800000, -1.093333, 0.794144}
{-6.800000, -1.590000, 1.167911}
{-6.800000, -2.086667, 1.549100}
{-6.800000, -2.583333, 1.937227}
{-6.800000, -3.080000, 2.331829}
{-6.800000, -3.576667, 2.732469}
{-6.800000, -4.073333, 3.138731}
{-6.800000, -4.570000, 3.550228}
{-6.800000, -5.066667, 3.966594}
{-6.800000, -5.563333, 4.387490}
{-6.800000, -6.060000, 4.812600}
{-6.800000, -6.556667, 5.241632}
{-6.800000, -7.053333, 5.674313}
{-6.800000, -7.550000, 6.110391}
{-6.800000, -8.046667, 6.549635}
{-6.800000, -8.543333, 6.991829}
{-6.800000, -9.040000, 7.436775}
{-6.800000, -9.536667, 7.884290}
{-6.800000, -10.033333, 8.334203}
{-6.800000, -10.530000, 8.786360}
{-6.800000, -11.026667, 9.240615}
{-6.800000, -11.523333, 9.696834}
{-6.800000, -12.020000, 10.154896}
{-6.800000, -12.516667, 10.614684}
{-6.800000, -13.013333, 11.076095}
{-6.800000, -13.510000, 11.539029}
{-6.800000, -14.006667, 12.003397}
{-6.800000, -14.503333, 12.469113}
{-6.800000, -15.000000, 12.936101}
{-7.700000, -0.100000, 0.070872}
{-7.700000, -0.596667, 0.427568}
{-7.700000, -1.093333, 0.791780}
{-7.700000, -1.590000, 1.163106}
{-7.700000, -2.086667, 1.541149}
{-7.700000, -2.583333, 1.925526}
{-7.700000, -3.080000, 2.315868}
{-7.700000, -3.576667, 2.711819}
{-7.700000, -4.073333, 3.113042}
{-7.700000, -4.570000, 3.519216}
{-7.700000, -5.066667, 3.930036}
{-7.700000, -5.563333, 4.345217}
{-7.700000, -6.060000, 4.764488}
{-7.700000, -6.556667, 5.187597}
{-7.700000, -7.053333, 5.614307}
{-7.700000, -7.550000, 6.044395}
{-7.700000, -8.046667, 6.477655}
{-7.700000, -8.543333, 6.913893}
{-7.700000, -9.040000, 7.352927}
{-7.700000, -9.536667, 7.794590}
{-7.700000, -10.033333, 8.238725}
{-7.700000, -10.530000, 8.685185}
{-7.700000, -11.026667, 9.133833}
{-7.700000, -11.523333, 9.584542}
{-7.700000, -12.020000, 10.037194}
{-7.700000, -12.516667, 10.491678}
{-7.700000, -13.013333, 10.947892}
{-7.700000, -13.510000, 11.405737}
{-7.700000, -14.006667, 11.865126}
{-7.700000, -14.503333, 12.325974}
{-7.700000, -15.000000, 12.788202}
{-8.600000, -0.100000, 0.070856}
{-8.600000, -0.596667, 0.426986}
{-8.600000, -1.093333, 0.789894}
{-8.600000, -1.590000, 1.159252}
{-8.600000, -2.086667, 1.534743}
{-8.600000, -2.583333, 1.916054}
{-8.600000, -3.080000, 2.302884}
{-8.600000, -3.576667, 2.694940}
{-8.600000, -4.073333, 3.091943}
{-8.600000, -4.570000, 3.493624}
{-8.600000, -5.066667, 3.899727}
{-8.600000, -5.563333, 4.310008}
{-8.600000, -6.060000, 4.724236}
{-8.600000, -6.556667, 5.142191}
{-8.600000, -7.053333, 5.563667}
{-8.600000, -7.550000, 5.988469}
{-8.600000, -8.046667, 6.416410}
{-8.600000, -8.543333, 6.847319}
{-8.600000, -9.040000, 7.281032}
{-8.600000, -9.536667, 7.717394}
{-8.600000, -10.033333, 8.156263}
{-8.600000, -10.530000, 8.597501}
{-8.600000, -11.026667, 9.040982}
{-8.600000, -11.523333, 9.486585}
{-8.600000, -12.020000, 9.934200}
{-8.600000, -12.516667, 10.383719}
{-8.600000, -13.013333, 10.835044}
{-8.600000, -13.510000, 11.288083}
{-8.600000, -14.006667, 11.742747}
{-8.600000, -14.503333, 12.198955}
{-8.600000, -15.000000, 12.656630}
{-9.500000, -0.100000, 0.070842}
{-9.500000, -0.596667, 0.426513}
{-9.500000, -1.093333, 0.788353}
{-9.500000, -1.590000, 1.156093}
{-9.500000, -2.086667, 1.529472}
{-9.500000, -2.583333, 1.908231}
{-9.500000, -3.080000, 2.292119}
{-9.500000, -3.576667, 2.680893}
{-9.500000, -4.073333, 3.074316}
{-9.500000, -4.570000, 3.472162}
