dJMM,dJXX,FreqSym,FreqAnti
-0.1,-0.1,0.18078683208227664,5.284781418354692
-0.1,-0.095,0.17762588010272706,5.28016408901904
-0.1,-0.09,0.17449209186519643,5.275544839975966
-0.1,-0.08499999999999999,0.17138685459212777,5.2709236711497045
-0.1,-0.07999999999999999,0.16831164383471509,5.266300582468768
-0.1,-0.07499999999999998,0.16526802915255956,5.261675573865913
-0.1,-0.06999999999999998,0.16225768003766783,5.257048645278145
-0.1,-0.06499999999999997,0.1592823720582074,5.252419796646729
-0.1,-0.05999999999999997,0.15634399318654157,5.247789027917179
-0.1,-0.054999999999999966,0.1534445502628755,5.243156339039285
-0.1,-0.04999999999999996,0.1505861755299409,5.238521729967068
-0.1,-0.04499999999999996,0.1477711331551419,5.2338852006588334
-0.1,-0.03999999999999995,0.14500182563426134,5.22924675107714
-0.1,-0.03499999999999995,0.1422807999447715,5.224606381188815
-0.1,-0.029999999999999943,0.1396107532869073,5.219964090964934
-0.1,-0.02499999999999994,0.13699453821684882,5.215319880380865
-0.1,-0.019999999999999934,0.13443516693881186,5.210673749416215
-0.1,-0.01499999999999993,0.13193581448201008,5.206025698054888
-0.1,-0.009999999999999926,0.1294998204452772,5.201375726285024
-0.1,-0.004999999999999921,0.12713068894800894,5.196723834099068
-0.1,8.326672684688674e-17,0.1248320863831387,5.192070021493711
-0.1,0.005000000000000088,0.12260783652906049,5.187414288469936
-0.1,0.010000000000000092,0.12046191254645089,5.182756635032975
-0.1,0.015000000000000097,0.11839842536784617,5.178097061192355
-0.1,0.0200000000000001,0.11642160798802015,5.1734355669618735
-0.1,0.025000000000000105,0.11453579518844259,5.168772152359607
-0.1,0.03000000000000011,0.11274539828605423,5.164106817407896
-0.1,0.035000000000000114,0.11105487459202412,5.159439562133365
-0.1,0.04000000000000012,0.10946869140573845,5.1547703865669305
-0.1,0.04500000000000012,0.10799128455646378,5.150099290743758
-0.1,0.05000000000000013,0.10662701174009592,5.14542627470333
-0.1,0.05500000000000013,0.1053801011766019,5.140751338489369
-0.1,0.06000000000000014,0.10425459642459856,5.136074482149919
-0.1,0.06500000000000014,0.10325429851611323,5.131395705737264
-0.1,0.07000000000000015,0.10238270689338147,5.126715009308004
-0.1,0.07500000000000015,0.10164296091176428,5.122032392922999
-0.1,0.08000000000000015,0.10103778388700868,5.1173478566474015
-0.1,0.08500000000000016,0.10056943178013078,5.112661400550639
-0.1,0.09000000000000016,0.10023964860343682,5.107973024706433
-0.1,0.09500000000000017,0.10004963048062843,5.10328272919278
-0.1,0.10000000000000017,0.10000000000000087,5.098590514091953
-0.095,-0.1,0.17491095964428804,5.280245578713094
-0.095,-0.095,0.17172613889485422,5.275626141058003
-0.095,-0.09,0.16856844194111886,5.271004783754366
-0.095,-0.08499999999999999,0.16543931539262846,5.266381506730723
-0.095,-0.07999999999999999,0.16234030283215029,5.2617563099198446
-0.095,-0.07499999999999998,0.15927305149359217,5.257129193258774
-0.095,-0.06999999999999998,0.15623931927490153,5.252500156688799
-0.095,-0.06499999999999997,0.15324098206309178,5.247869200155458
-0.095,-0.05999999999999997,0.15028004133558825,5.243236323608546
-0.095,-0.054999999999999966,0.14735863198589605,5.238601527002133
-0.095,-0.04999999999999996,0.14447903030173448,5.233964810294523
-0.095,-0.04499999999999996,0.14164366199973732,5.229326173448307
-0.095,-0.03999999999999995,0.13885511019193109,5.2246856164303175
-0.095,-0.03499999999999995,0.13611612312510524,5.220043139211661
-0.095,-0.029999999999999943,0.13342962149436144,5.215398741767704
-0.095,-0.02499999999999994,0.1307987050864451,5.21075242407809
-0.095,-0.019999999999999934,0.12822665845696013,5.20610418612672
-0.095,-0.01499999999999993,0.12571695528880633,5.20145402790175
-0.095,-0.009999999999999926,0.1232732610183025,5.196801949395644
-0.095,-0.004999999999999921,0.12089943325243657,5.192147950605093
-0.095,8.326672684688674e-17,0.11859951943859459,5.1874920315310895
-0.095,0.005000000000000088,0.11637775119129345,5.182834192178882
-0.095,0.010000000000000092,0.11423853463461975,5.178174432558005
-0.095,0.015000000000000097,0.11218643609185874,5.173512752682255
-0.095,0.0200000000000001,0.11022616245393546,5.168849152569709
-0.095,0.025000000000000105,0.1083625355961827,5.164183632242721
-0.095,0.03000000000000011,0.10660046029943959,5.1595161917279215
-0.095,0.035000000000000114,0.10494488527692203,5.154846831056212
-0.095,0.04000000000000012,0.10340075712143315,5.150175550262782
-0.095,0.04500000000000012,0.10197296727265037,5.145502349387081
-0.095,0.05000000000000013,0.100666292460167,5.140827228472866
-0.095,0.05500000000000013,0.09948532949442734,5.136150187568143
-0.095,0.06000000000000014,0.0984344257346681,5.131471226725225
-0.095,0.06500000000000014,0.09751760702904311,5.126790346000679
-0.095,0.07000000000000015,0.09673850535604955,5.122107545455374
-0.095,0.07500000000000015,0.09610028874979182,5.1174228251544545
-0.095,0.08000000000000015,0.09560559631447008,5.112736185167332
-0.095,0.08500000000000016,0.0952564811812161,5.108047625567724
-0.095,0.09000000000000016,0.09505436410193424,5.1033571464336065
-0.095,0.09500000000000017,0.09500000000000053,5.09866474784725
-0.095,0.10000000000000017,0.09509345922174972,5.093970429895214
-0.09,-0.1,0.16906020435990188,5.27570327568586
-0.09,-0.095,0.16585029624845948,5.271081739556423
-0.09,-0.09,0.16266740978261351,5.266458283834807
-0.09,-0.08499999999999999,0.1595130520800856,5.261832908453812
-0.09,-0.07999999999999999,0.15638883680379823,5.257205613350489
-0.09,-0.07499999999999998,0.1532964920306018,5.252576398466159
-0.09,-0.06999999999999998,0.1502378685750131,5.247945263746379
-0.09,-0.06499999999999997,0.14721494874977858,5.243312209140978
-0.09,-0.05999999999999997,0.14422985552958323,5.238677234604026
-0.09,-0.054999999999999966,0.1412848620645879,5.234040340093863
-0.09,-0.04999999999999996,0.13838240146574932,5.229401525573085
-0.09,-0.04499999999999996,0.13552507675336511,5.2247607910085465
-0.09,-0.03999999999999995,0.13271567082290436,5.220118136371372
-0.09,-0.03499999999999995,0.12995715623727855,5.215473561636948
-0.09,-0.029999999999999943,0.12725270460129756,5.210827066784916
-0.09,-0.02499999999999994,0.12460569521177056,5.206178651799189
-0.09,-0.019999999999999934,0.12201972260534644,5.201528316667966
-0.09,-0.01499999999999993,0.11949860254629507,5.196876061383684
-0.09,-0.009999999999999926,0.11704637590939138,5.192221885943066
-0.09,-0.004999999999999921,0.1146673098217148,5.187565790347106
-0.09,8.326672684688674e-17,0.11236589533584596,5.182907774601059
-0.09,0.005000000000000088,0.11014684082221937,5.178247838714467
-0.09,0.010000000000000092,0.10801506019931084,5.173585982701134
-0.09,0.015000000000000097,0.10597565507861673,5.168922206579138
-0.09,0.0200000000000001,0.10403388990143225,5.16425651037084
-0.09,0.025000000000000105,0.10219515920289746,5.159588894102869
-0.09,0.03000000000000011,0.10046494627319802,5.154919357806128
-0.09,0.035000000000000114,0.09884877271297199,5.1502479015158125
-0.09,0.04000000000000012,0.09735213871287562,5.145574525271371
-0.09,0.04500000000000012,0.09598045433137636,5.140899229116543
-0.09,0.05000000000000013,0.0947389625943712,5.136222013099352
-0.09,0.05500000000000013,0.09363265587361969,5.131542877272087
-0.09,0.06000000000000014,0.09266618767862445,5.126861821691331
-0.09,0.06500000000000014,0.09184378266047444,5.122178846417934
-0.09,0.07000000000000015,0.09116914820275823,5.11749395151703
-0.09,0.07500000000000015,0.0906453913831674,5.112807137058035
-0.09,0.08000000000000015,0.09027494525261381,5.108118403114638
-0.09,0.08500000000000016,0.09005950823772035,5.103427749764829
-0.09,0.09000000000000016,0.09000000000000108,5.098735177090852
-0.09,0.09500000000000017,0.09009653629609482,5.094040685179245
-0.09,0.10000000000000017,0.09034842433772106,5.089344274120836
-0.08499999999999999,-0.1,0.16323742619699055,5.271154538110958
-0.08499999999999999,-0.095,0.16000114617713224,5.266530913338287
-0.08499999999999999,-0.09,0.1567917121105824,5.261905369027241
-0.08499999999999999,-0.08499999999999999,0.15361069205244293,5.25727790511489
-0.08499999999999999,-0.07999999999999999,0.15045977117347664,5.252648521542569
-0.08499999999999999,-0.07499999999999998,0.14734076105015703,5.248017218255866
-0.08499999999999999,-0.06999999999999998,0.14425560956878458,5.243383995204619
-0.08499999999999999,-0.06499999999999997,0.14120641143458101,5.238748852342924
-0.08499999999999999,-0.05999999999999997,0.13819541925855405,5.234111789629139
-0.08499999999999999,-0.054999999999999966,0.13522505517123218,5.229472807025866
-0.08499999999999999,-0.04999999999999996,0.1322979228818183,5.224831904499993
-0.08499999999999999,-0.04499999999999996,0.12941682006261723,5.2201890820226495
-0.08499999999999999,-0.03999999999999995,0.12658475089021237,5.215544339569233
-0.08499999999999999,-0.03499999999999995,0.12380493851542762,5.2108976771194
-0.08499999999999999,-0.029999999999999943,0.12108083716207607,5.206249094657087
-0.08499999999999999,-0.02499999999999994,0.11841614346880547,5.201598592170477
-0.08499999999999999,-0.019999999999999934,0.11581480658839005,5.196946169652045
-0.08499999999999999,-0.01499999999999993,0.11328103644485221,5.19229182709851
-0.08499999999999999,-0.009999999999999926,0.11081930942259255,5.18763556451087
-0.08499999999999999,-0.004999999999999921,0.1084343706269395,5.182977381894394
-0.08499999999999999,8.326672684688674e-17,0.10613123171877503,5.17831727925863
-0.08499999999999999,0.005000000000000088,0.10391516319708638,5.173655256617384
-0.08499999999999999,0.010000000000000092,0.10179167989681781,5.168991313988745
-0.08499999999999999,0.015000000000000097,0.09976651840424022,5.164325451395063
-0.08499999999999999,0.0200000000000001,0.0978456050919756,5.159657668862981
-0.08499999999999999,0.025000000000000105,0.09603501356854482,5.1549879664234055
-0.08499999999999999,0.03000000000000011,0.09434091055203442,5.150316344111515
-0.08499999999999999,0.035000000000000114,0.0927694895416894,5.14564280196677
-0.08499999999999999,0.04000000000000012,0.09132689219470913,5.1409673400329075
-0.08499999999999999,0.04500000000000012,0.09001911802359419,5.136289958357951
-0.08499999999999999,0.05000000000000013,0.08885192389515273,5.131610656994176
-0.08499999999999999,0.05500000000000013,0.08783071578975576,5.126929435998162
-0.08499999999999999,0.06000000000000014,0.08696043628982941,5.122246295430756
-0.08499999999999999,0.06500000000000014,0.08624545220035329,5.117561235357084
-0.08499999999999999,0.07000000000000015,0.08568944743079698,5.11287425584656
-0.08499999999999999,0.07500000000000015,0.08529532665411466,5.108185356972857
-0.08499999999999999,0.08000000000000015,0.08506513519264958,5.1034945388139485
-0.08499999999999999,0.08500000000000016,0.08500000000000119,5.098801801452079
-0.08499999999999999,0.09000000000000016,0.08510009551874365,5.09410714497377
-0.08499999999999999,0.09500000000000017,0.08536463668238603,5.0894105694698375
-0.08499999999999999,0.10000000000000017,0.08579189955379607,5.084712075035353
-0.07999999999999999,-0.1,0.15744589147598276,5.266599394822354
-0.07999999999999999,-0.095,0.15418189089623202,5.261973691223384
-0.07999999999999999,-0.09,0.1509444738644311,5.257346068137272
-0.07999999999999999,-0.08499999999999999,0.14773526883306853,5.252716525505369
-0.07999999999999999,-0.07999999999999999,0.1445560329954626,5.24808506327328
-0.07999999999999999,-0.07499999999999998,0.14140866327197665,5.24345168139086
-0.07999999999999999,-0.06999999999999998,0.1382952081209433,5.238816379812226
-0.07999999999999999,-0.06499999999999997,0.13521788018129255,5.234179158495747
-0.07999999999999999,-0.05999999999999997,0.1321790697332237,5.229540017404053
-0.07999999999999999,-0.054999999999999966,0.12918135893514016,5.224898956504035
-0.07999999999999999,-0.04999999999999996,0.1262275367576814,5.220255975766831
-0.07999999999999999,-0.04499999999999996,0.12332061448689036,5.215611075167873
-0.07999999999999999,-0.03999999999999995,0.12046384160597634,5.210964254686811
-0.07999999999999999,-0.03499999999999995,0.11766072178628828,5.206315514307599
-0.07999999999999999,-0.029999999999999943,0.11491502862036129,5.20166485401843
-0.07999999999999999,-0.02499999999999994,0.11223082061104905,5.197012273811789
-0.07999999999999999,-0.019999999999999934,0.10961245478910076,5.192357773684396
-0.07999999999999999,-0.01499999999999993,0.10706459816682168,5.18770135363727
-0.07999999999999999,-0.009999999999999926,0.10459223604939982,5.183043013675678
-0.07999999999999999,-0.004999999999999921,0.10220067602313154,5.178382753809176
-0.07999999999999999,8.326672684688674e-17,0.09989554623074592,5.1737205740515675
-0.07999999999999999,0.005000000000000088,0.09768278634389649,5.169056474420948
-0.07999999999999999,0.010000000000000092,0.09556862947486389,5.164390454939683
-0.07999999999999999,0.015000000000000097,0.0935595731653096,5.159722515634397
-0.07999999999999999,0.0200000000000001,0.09166233758992792,5.155052656536009
-0.07999999999999999,0.025000000000000105,0.08988380926447259,5.150380877679691
-0.07999999999999999,0.03000000000000011,0.08823096890122206,5.145707179104917
-0.07999999999999999,0.035000000000000114,0.0867108026563006,5.141031560855408
-0.07999999999999999,0.04000000000000012,0.08533019689249233,5.136354022979182
-0.07999999999999999,0.04500000000000012,0.08409581773894625,5.131674565528527
-0.07999999999999999,0.05000000000000013,0.08301397812172462,5.126993188560003
-0.07999999999999999,0.05500000000000013,0.08209049646678168,5.1223098921344565
-0.07999999999999999,0.06000000000000014,0.08133055278052426,5.1176246763170035
-0.07999999999999999,0.06500000000000014,0.08073854908401479,5.112937541177043
-0.07999999999999999,0.07000000000000015,0.08031798198467743,5.10824848678826
-0.07999999999999999,0.07500000000000015,0.0800713353037249,5.103557513228608
-0.07999999999999999,0.08000000000000015,0.08000000000000085,5.098864620580312
-0.07999999999999999,0.08500000000000016,0.08010422711985699,5.094169808929895
-0.07999999999999999,0.09000000000000016,0.08038311727873981,5.089473078368142
-0.07999999999999999,0.09500000000000017,0.08083464749829639,5.084774428990135
-0.07999999999999999,0.10000000000000017,0.08145573342963197,5.080073860895213
-0.07499999999999998,-0.1,0.1516893444407098,5.262037874649292
-0.07499999999999998,-0.095,0.14839621512019752,5.257410102026622
-0.07499999999999998,-0.09,0.1451293050010729,5.2527804099654585
-0.07499999999999998,-0.08499999999999999,0.14189030106167266,5.248148798411435
-0.07499999999999998,-0.07999999999999999,0.13868103172916768,5.243515267314422
-0.07499999999999998,-0.07499999999999998,0.13550347988727196,5.238879816628543
-0.07499999999999998,-0.06999999999999998,0.13235979698737566,5.234242446312198
-0.07499999999999998,-0.06499999999999997,0.12925231829698225,5.229603156328023
-0.07499999999999998,-0.05999999999999997,0.12618357929669233,5.224961946642919
-0.07499999999999998,-0.054999999999999966,0.12315633320454678,5.220318817228048
-0.07499999999999998,-0.04999999999999996,0.1201735695615328,5.215673768058835
-0.07499999999999998,-0.04499999999999996,0.11723853375117599,5.2110267991149595
-0.07499999999999998,-0.03999999999999995,0.11435474724552874,5.206377910380376
-0.07499999999999998,-0.03499999999999995,0.11152602826525815,5.201727101843303
-0.07499999999999998,-0.029999999999999943,0.1087565124083304,5.197074373496201
-0.07499999999999998,-0.02499999999999994,0.10605067263556744,5.19241972533583
-0.07499999999999998,-0.019999999999999934,0.10341333779843509,5.187763157363203
-0.07499999999999998,-0.01499999999999993,0.10084970865283371,5.18310466958359
-0.07499999999999998,-0.009999999999999926,0.09836537002367607,5.178444262006554
-0.07499999999999998,-0.004999999999999921,0.09596629747513263,5.173781934645912
-0.07499999999999998,8.326672684688674e-17,0.09365885651467065,5.169117687519745
-0.07499999999999998,0.005000000000000088,0.09144979204036685,5.164451520650433
-0.07499999999999998,0.010000000000000092,0.08934620546878669,5.15978343406461
-0.07499999999999998,0.015000000000000097,0.08735551680954357,5.155113427793174
-0.07499999999999998,0.0200000000000001,0.08548540895338586,5.150441501871312
-0.07499999999999998,0.025000000000000105,0.08374375169751269,5.145767656338493
-0.07499999999999998,0.03000000000000011,0.0821385036340696,5.141091891238437
-0.07499999999999998,0.035000000000000114,0.08067759105388894,5.136414206619154
-0.07499999999999998,0.04000000000000012,0.07936876451207497,5.1317346025329265
-0.07499999999999998,0.04500000000000012,0.07821943564693334,5.1270530790363225
-0.07499999999999998,0.05000000000000013,0.07723649912949893,5.122369636190179
-0.07499999999999998,0.05500000000000013,0.07642614702764217,5.117684274059593
-0.07499999999999998,0.06000000000000014,0.07579368506961592,5.1129969927139785
-0.07499999999999998,0.06500000000000014,0.07534336188916624,5.108307792226986
-0.07499999999999998,0.07000000000000015,0.07507822293158228,5.103616672676572
-0.07499999999999998,0.07500000000000015,0.07500000000000095,5.098923634144956
-0.07499999999999998,0.08000000000000015,0.07510904532380891,5.094228676718645
-0.07499999999999998,0.08500000000000016,0.07540431569667383,5.089531800488412
-0.07499999999999998,0.09000000000000016,0.07588340808086913,5.084833005549321
-0.07499999999999998,0.09500000000000017,0.07654264371089636,5.080132292000705
-0.07499999999999998,0.10000000000000017,0.07737719380608377,5.075429659946188
-0.06999999999999998,-0.1,0.14597209351126228,5.257470006415604
-0.06999999999999998,-0.095,0.14264837621745075,5.252840174557323
-0.06999999999999998,-0.09,0.13935039434909668,5.2482084233066155
-0.06999999999999998,-0.08499999999999999,0.1360798897379849,5.243574752613373
-0.06999999999999998,-0.07999999999999999,0.1328387594352849,5.238939162431742
-0.06999999999999998,-0.07499999999999998,0.1296290711215281,5.234301652720125
-0.06999999999999998,-0.06999999999999998,0.1264530799881971,5.229662223441169
-0.06999999999999998,-0.06499999999999997,0.12331324716813985,5.2250208745618
-0.06999999999999998,-0.05999999999999997,0.12021225976899774,5.220377606053184
-0.06999999999999998,-0.054999999999999966,0.11715305252812624,5.215732417890756
-0.06999999999999998,-0.04999999999999996,0.1141388310549204,5.211085310054211
-0.06999999999999998,-0.04499999999999996,0.11117309655185048,5.206436282527513
-0.06999999999999998,-0.03999999999999995,0.10825967180274121,5.2017853352988785
-0.06999999999999998,-0.03499999999999995,0.10540272807846252,5.197132468360794
-0.06999999999999998,-0.029999999999999943,0.10260681242832825,5.192477681710012
-0.06999999999999998,-0.02499999999999994,0.09987687459146355,5.187820975347558
-0.06999999999999998,-0.019999999999999934,0.09721829246849367,5.183162349278703
-0.06999999999999998,-0.01499999999999993,0.09463689473432602,5.1785018035130195
-0.06999999999999998,-0.009999999999999926,0.09213897874676558,5.173839338064323
-0.06999999999999998,-0.004999999999999921,0.08973132142055584,5.169174952950711
-0.06999999999999998,8.326672684688674e-17,0.08742118021307943,5.164508648194546
-0.06999999999999998,0.005000000000000088,0.08521628084631117,5.159840423822465
-0.06999999999999998,0.010000000000000092,0.08312478793550315,5.155170279865383
-0.06999999999999998,0.015000000000000097,0.08115525440516791,5.150498216358484
-0.06999999999999998,0.0200000000000001,0.0793165455764332,5.14582423334122
-0.06999999999999998,0.025000000000000105,0.07761773426254537,5.141148330857321
-0.06999999999999998,0.03000000000000011,0.07606796427513085,5.13647050895479
-0.06999999999999998,0.035000000000000114,0.07467628156061401,5.131790767685916
-0.06999999999999998,0.04000000000000012,0.07345143481451755,5.127109107107245
-0.06999999999999998,0.04500000000000012,0.07240165078265492,5.122425527279609
-0.06999999999999998,0.05000000000000013,0.0715343932786372,5.117740028268121
-0.06999999999999998,0.05500000000000013,0.07085611873227982,5.11305261014216
-0.06999999999999998,0.06000000000000014,0.07037204415416454,5.108363272975394
-0.06999999999999998,0.06500000000000014,0.07008594500873533,5.103672016845752
-0.06999999999999998,0.07000000000000015,0.07000000000000062,5.0989788418354545
-0.06999999999999998,0.07500000000000015,0.07011469688701266,5.09428374803099
-0.06999999999999998,0.08000000000000015,0.07042880834740384,5.089586735523127
-0.06999999999999998,0.08500000000000016,0.07093944030190713,5.084887804406913
-0.06999999999999998,0.09000000000000016,0.0716421480894901,5.080186954781673
-0.06999999999999998,0.09500000000000017,0.07253110964005482,5.075484186751006
