{-5.000000, -0.100000, 0.141419}
{-5.000000, -0.596667, 0.843252}
{-5.000000, -1.093333, 1.542765}
{-5.000000, -1.590000, 2.238095}
{-5.000000, -2.086667, 2.927498}
{-5.000000, -2.583333, 3.609401}
{-5.000000, -3.080000, 4.282449}
{-5.000000, -3.576667, 4.945539}
{-5.000000, -4.073333, 5.597850}
{-5.000000, -4.570000, 6.238850}
{-5.000000, -5.066667, 6.868295}
{-5.000000, -5.563333, 7.486206}
{-5.000000, -6.060000, 8.092836}
{-5.000000, -6.556667, 8.688627}
{-5.000000, -7.053333, 9.274167}
{-5.000000, -7.550000, 9.850141}
{-5.000000, -8.046667, 10.417291}
{-5.000000, -8.543333, 10.976382}
{-5.000000, -9.040000, 11.528170}
{-5.000000, -9.536667, 12.073386}
{-5.000000, -10.033333, 12.612720}
{-5.000000, -10.530000, 13.146811}
{-5.000000, -11.026667, 13.676246}
{-5.000000, -11.523333, 14.201555}
{-5.000000, -12.020000, 14.723215}
{-5.000000, -12.516667, 15.241654}
{-5.000000, -13.013333, 15.757250}
{-5.000000, -13.510000, 16.270339}
{-5.000000, -14.006667, 16.781218}
{-5.000000, -14.503333, 17.290148}
{-5.000000, -15.000000, 17.797359}
{-5.900000, -0.100000, 0.141419}
{-5.900000, -0.596667, 0.843410}
{-5.900000, -1.093333, 1.543730}
{-5.900000, -1.590000, 2.241024}
{-5.900000, -2.086667, 2.933998}
{-5.900000, -2.583333, 3.621449}
{-5.900000, -3.080000, 4.302286}
{-5.900000, -3.576667, 4.975557}
{-5.900000, -4.073333, 5.640465}
{-5.900000, -4.570000, 6.296384}
{-5.900000, -5.066667, 6.942864}
{-5.900000, -5.563333, 7.579632}
{-5.900000, -6.060000, 8.206586}
{-5.900000, -6.556667, 8.823779}
{-5.900000, -7.053333, 9.431403}
{-5.900000, -7.550000, 10.029768}
{-5.900000, -8.046667, 10.619273}
{-5.900000, -8.543333, 11.200388}
{-5.900000, -9.040000, 11.773628}
{-5.900000, -9.536667, 12.339535}
{-5.900000, -10.033333, 12.898657}
{-5.900000, -10.530000, 13.451540}
{-5.900000, -11.026667, 13.998712}
{-5.900000, -11.523333, 14.540678}
{-5.900000, -12.020000, 15.077916}
{-5.900000, -12.516667, 15.610870}
{-5.900000, -13.013333, 16.139952}
{-5.900000, -13.510000, 16.665540}
{-5.900000, -14.006667, 17.187979}
{-5.900000, -14.503333, 17.707585}
{-5.900000, -15.000000, 18.224641}
{-6.800000, -0.100000, 0.141420}
{-6.800000, -0.596667, 0.843510}
{-6.800000, -1.093333, 1.544340}
{-6.800000, -1.590000, 2.242882}
{-6.800000, -2.086667, 2.938142}
{-6.800000, -2.583333, 3.629178}
{-6.800000, -3.080000, 4.315112}
{-6.800000, -3.576667, 4.995148}
{-6.800000, -4.073333, 5.668581}
{-6.800000, -4.570000, 6.334809}
{-6.800000, -5.066667, 6.993340}
{-6.800000, -5.563333, 7.643797}
{-6.800000, -6.060000, 8.285919}
{-6.800000, -6.556667, 8.919561}
{-6.800000, -7.053333, 9.544684}
{-6.800000, -7.550000, 10.161349}
{-6.800000, -8.046667, 10.769708}
{-6.800000, -8.543333, 11.369987}
{-6.800000, -9.040000, 11.962475}
{-6.800000, -9.536667, 12.547510}
{-6.800000, -10.033333, 13.125466}
{-6.800000, -10.530000, 13.696740}
{-6.800000, -11.026667, 14.261744}
{-6.800000, -11.523333, 14.820890}
{-6.800000, -12.020000, 15.374590}
{-6.800000, -12.516667, 15.923244}
{-6.800000, -13.013333, 16.467237}
{-6.800000, -13.510000, 17.006938}
{-6.800000, -14.006667, 17.542694}
{-6.800000, -14.503333, 18.074832}
{-6.800000, -15.000000, 18.603658}
{-7.700000, -0.100000, 0.141420}
{-7.700000, -0.596667, 0.843577}
{-7.700000, -1.093333, 1.544750}
{-7.700000, -1.590000, 2.244133}
{-7.700000, -2.086667, 2.940940}
{-7.700000, -2.583333, 3.634419}
{-7.700000, -3.080000, 4.323854}
{-7.700000, -3.576667, 5.008582}
{-7.700000, -4.073333, 5.687996}
{-7.700000, -4.570000, 6.361552}
{-7.700000, -5.066667, 7.028781}
{-7.700000, -5.563333, 7.689286}
{-7.700000, -6.060000, 8.342750}
{-7.700000, -6.556667, 8.988938}
{-7.700000, -7.053333, 9.627693}
{-7.700000, -7.550000, 10.258935}
{-7.700000, -8.046667, 10.882657}
{-7.700000, -8.543333, 11.498919}
{-7.700000, -9.040000, 12.107842}
{-7.700000, -9.536667, 12.709600}
{-7.700000, -10.033333, 13.304410}
{-7.700000, -10.530000, 13.892526}
{-7.700000, -11.026667, 14.474228}
{-7.700000, -11.523333, 15.049818}
{-7.700000, -12.020000, 15.619612}
{-7.700000, -12.516667, 16.183930}
{-7.700000, -13.013333, 16.743096}
{-7.700000, -13.510000, 17.297429}
{-7.700000, -14.006667, 17.847243}
{-7.700000, -14.503333, 18.392843}
{-7.700000, -15.000000, 18.934520}
{-8.600000, -0.100000, 0.141420}
{-8.600000, -0.596667, 0.843624}
{-8.600000, -1.093333, 1.545038}
{-8.600000, -1.590000, 2.245014}
{-8.600000, -2.086667, 2.942917}
{-8.600000, -2.583333, 3.638132}
{-8.600000, -3.080000, 4.330068}
{-8.600000, -3.576667, 5.018170}
{-8.600000, -4.073333, 5.701917}
{-8.600000, -4.570000, 6.380833}
{-8.600000, -5.066667, 7.054486}
{-8.600000, -5.563333, 7.722499}
{-8.600000, -6.060000, 8.384547}
{-8.600000, -6.556667, 9.040362}
{-8.600000, -7.053333, 9.689732}
{-8.600000, -7.550000, 10.332506}
{-8.600000, -8.046667, 10.968585}
{-8.600000, -8.543333, 11.597928}
{-8.600000, -9.040000, 12.220544}
{-8.600000, -9.536667, 12.836488}
{-8.600000, -10.033333, 13.445859}
{-8.600000, -10.530000, 14.048793}
{-8.600000, -11.026667, 14.645461}
{-8.600000, -11.523333, 15.236058}
{-8.600000, -12.020000, 15.820802}
{-8.600000, -12.516667, 16.399928}
{-8.600000, -13.013333, 16.973682}
{-8.600000, -13.510000, 17.542321}
{-8.600000, -14.006667, 18.106101}
{-8.600000, -14.503333, 18.665282}
{-8.600000, -15.000000, 19.220120}
{-9.500000, -0.100000, 0.141421}
{-9.500000, -0.596667, 0.843658}
{-9.500000, -1.093333, 1.545249}
{-9.500000, -1.590000, 2.245659}
{-9.500000, -2.086667, 2.944365}
{-9.500000, -2.583333, 3.640855}
{-9.500000, -3.080000, 4.334638}
{-9.500000, -3.576667, 5.025242}
{-9.500000, -4.073333, 5.712219}
{-9.500000, -4.570000, 6.395155}
{-9.500000, -5.066667, 7.073663}
{-9.500000, -5.563333, 7.747394}
{-9.500000, -6.060000, 8.416039}
{-9.500000, -6.556667, 9.079325}
{-9.500000, -7.053333, 9.737024}
{-9.500000, -7.550000, 10.388948}
{-9.500000, -8.046667, 11.034954}
{-9.500000, -8.543333, 11.674940}
{-9.500000, -9.040000, 12.308846}
{-9.500000, -9.536667, 12.936650}
{-9.500000, -10.033333, 13.558370}
{-9.500000, -10.530000, 14.174056}
{-9.500000, -11.026667, 14.783790}
{-9.500000, -11.523333, 15.387683}
{-9.500000, -12.020000, 15.985870}
{-9.500000, -12.516667, 16.578506}
{-9.500000, -13.013333, 17.165766}
{-9.500000, -13.510000, 17.747835}
{-9.500000, -14.006667, 18.324912}
{-9.500000, -14.503333, 18.897201}
{-9.500000, -15.000000, 19.464914}
{-10.400000, -0.100000, 0.141421}
{-10.400000, -0.596667, 0.843684}
{-10.400000, -1.093333, 1.545407}
{-10.400000, -1.590000, 2.246144}
{-10.400000, -2.086667, 2.945456}
{-10.400000, -2.583333, 3.642912}
{-10.400000, -3.080000, 4.338094}
{-10.400000, -3.576667, 5.030601}
{-10.400000, -4.073333, 5.720046}
{-10.400000, -4.570000, 6.406066}
{-10.400000, -5.066667, 7.088318}
{-10.400000, -5.563333, 7.766487}
