{-5.000000, -3.000000, -1.000000, -1.000000, 4.375714}
{-5.000000, -3.000000, -1.000000, -0.333333, 4.354844}
{-5.000000, -3.000000, -1.000000, 0.333333, 4.458658}
{-5.000000, -3.000000, -1.000000, 1.000000, 4.690416}
{-5.000000, -3.000000, -0.600000, -1.000000, 4.310091}
{-5.000000, -3.000000, -0.600000, -0.333333, 4.258165}
{-5.000000, -3.000000, -0.600000, 0.333333, 4.333169}
{-5.000000, -3.000000, -0.600000, 1.000000, 4.534314}
{-5.000000, -3.000000, -0.200000, -1.000000, 4.282126}
{-5.000000, -3.000000, -0.200000, -0.333333, 4.195196}
{-5.000000, -3.000000, -0.200000, 0.333333, 4.239384}
{-5.000000, -3.000000, -0.200000, 1.000000, 4.409082}
{-5.000000, -3.000000, 0.200000, -1.000000, 4.292634}
{-5.000000, -3.000000, 0.200000, -0.333333, 4.167216}
{-5.000000, -3.000000, 0.200000, 0.333333, 4.179164}
{-5.000000, -3.000000, 0.200000, 1.000000, 4.317407}
{-5.000000, -3.000000, 0.600000, -1.000000, 4.341386}
{-5.000000, -3.000000, 0.600000, -0.333333, 4.174654}
{-5.000000, -3.000000, 0.600000, 0.333333, 4.153660}
{-5.000000, -3.000000, 0.600000, 1.000000, 4.261455}
{-5.000000, -3.000000, 1.000000, -1.000000, 4.427135}
{-5.000000, -3.000000, 1.000000, -0.333333, 4.217029}
{-5.000000, -3.000000, 1.000000, 0.333333, 4.163169}
{-5.000000, -3.000000, 1.000000, 1.000000, 4.242641}
{-5.000000, -4.200000, -1.000000, -1.000000, 5.959488}
{-5.000000, -4.200000, -1.000000, -0.333333, 5.959327}
{-5.000000, -4.200000, -1.000000, 0.333333, 6.047353}
{-5.000000, -4.200000, -1.000000, 1.000000, 6.222617}
{-5.000000, -4.200000, -0.600000, -1.000000, 5.885129}
{-5.000000, -4.200000, -0.600000, -0.333333, 5.861776}
{-5.000000, -4.200000, -0.600000, 0.333333, 5.928225}
{-5.000000, -4.200000, -0.600000, 1.000000, 6.081597}
{-5.000000, -4.200000, -0.200000, -1.000000, 5.835238}
{-5.000000, -4.200000, -0.200000, -0.333333, 5.786673}
{-5.000000, -4.200000, -0.200000, 0.333333, 5.830429}
{-5.000000, -4.200000, -0.200000, 1.000000, 5.961392}
{-5.000000, -4.200000, 0.200000, -1.000000, 5.810288}
{-5.000000, -4.200000, 0.200000, -0.333333, 5.734555}
{-5.000000, -4.200000, 0.200000, 0.333333, 5.754688}
{-5.000000, -4.200000, 0.200000, 1.000000, 5.863009}
{-5.000000, -4.200000, 0.600000, -1.000000, 5.810451}
{-5.000000, -4.200000, 0.600000, -0.333333, 5.705671}
{-5.000000, -4.200000, 0.600000, 0.333333, 5.701472}
{-5.000000, -4.200000, 0.600000, 1.000000, 5.787275}
{-5.000000, -4.200000, 1.000000, -1.000000, 5.835600}
{-5.000000, -4.200000, 1.000000, -0.333333, 5.699954}
{-5.000000, -4.200000, 1.000000, 0.333333, 5.670959}
{-5.000000, -4.200000, 1.000000, 1.000000, 5.734796}
{-5.000000, -5.400000, -1.000000, -1.000000, 7.504065}
{-5.000000, -5.400000, -1.000000, -0.333333, 7.513457}
{-5.000000, -5.400000, -1.000000, 0.333333, 7.589646}
{-5.000000, -5.400000, -1.000000, 1.000000, 7.730367}
{-5.000000, -5.400000, -0.600000, -1.000000, 7.416467}
{-5.000000, -5.400000, -0.600000, -0.333333, 7.407093}
{-5.000000, -5.400000, -0.600000, 0.333333, 7.465673}
{-5.000000, -5.400000, -0.600000, 1.000000, 7.588841}
{-5.000000, -5.400000, -0.200000, -1.000000, 7.346025}
{-5.000000, -5.400000, -0.200000, -0.333333, 7.316604}
{-5.000000, -5.400000, -0.200000, 0.333333, 7.356794}
{-5.000000, -5.400000, -0.200000, 1.000000, 7.461964}
