epoch,train_loss,train_mse,train_l05,train_rel_err
500,829.781494140625,829.7572631835938,0.024248642846941948,3.7664573192596436
1000,561.6345825195312,561.6103515625,0.024248434230685234,3.1686127185821533
1500,384.15673828125,384.1324768066406,0.024248074740171432,2.6879162788391113
2000,267.0226745605469,266.9984130859375,0.024247564375400543,2.3050107955932617
2500,189.49838256835938,189.47413635253906,0.024246910586953163,2.001483201980591
3000,137.69927978515625,137.67503356933594,0.02424611896276474,1.7580112218856812
3500,102.61943817138672,102.5951919555664,0.02424519509077072,1.558005928993225
4000,78.66998291015625,78.64573669433594,0.0242441538721323,1.39369535446167
4500,62.273826599121094,62.24958419799805,0.024243026971817017,1.2613705396652222
5000,51.00797653198242,50.983734130859375,0.024241868406534195,1.15591299533844
5500,43.216163635253906,43.19192123413086,0.024240713566541672,1.0766229629516602
6000,37.77630615234375,37.75206756591797,0.024239588528871536,1.0196928977966309
6500,33.92732620239258,33.9030876159668,0.024238571524620056,0.9792604446411133
7000,31.086889266967773,31.062650680541992,0.024237701669335365,0.9472599029541016
7500,28.772216796875,28.74798011779785,0.02423693612217903,0.9168981909751892
8000,26.704261779785156,26.680025100708008,0.024236220866441727,0.8866315484046936
8500,24.800355911254883,24.776121139526367,0.02423553168773651,0.8587785363197327
9000,23.002399444580078,22.978164672851562,0.024234894663095474,0.8336652517318726
9500,21.31580924987793,21.291574478149414,0.02423434518277645,0.8113678693771362
10000,19.800880432128906,19.77664566040039,0.02423384226858616,0.7914575338363647
10500,18.506507873535156,18.482275009155273,0.02423330582678318,0.770569384098053
11000,17.42019271850586,17.395959854125977,0.024232670664787292,0.7491375207901001
11500,16.46440315246582,16.44017219543457,0.02423188090324402,0.728377103805542
12000,15.568713188171387,15.544482231140137,0.024230945855379105,0.7099032402038574
12500,14.719011306762695,14.694781303405762,0.024229923263192177,0.695723831653595
13000,13.925333976745605,13.901104927062988,0.024228854104876518,0.6848657131195068
13500,13.208746910095215,13.184518814086914,0.024227771908044815,0.6752409338951111
14000,12.594962120056152,12.570735931396484,0.024226628243923187,0.6655296087265015
14500,12.094868659973145,12.070643424987793,0.024225395172834396,0.6552837491035461
15000,11.694278717041016,11.67005443572998,0.02422412671148777,0.6442354917526245
15500,11.361156463623047,11.336933135986328,0.024222875013947487,0.6317362785339355
16000,11.073639869689941,11.049418449401855,0.02422163635492325,0.6190556287765503
16500,10.821300506591797,10.797080039978027,0.024220408871769905,0.6074978113174438
17000,10.596515655517578,10.572296142578125,0.024219121783971786,0.5972743630409241
17500,10.393465042114258,10.369247436523438,0.02421770989894867,0.5880903601646423
18000,10.207334518432617,10.183117866516113,0.024216178804636,0.5796700716018677
18500,10.034065246582031,10.00985050201416,0.02421453595161438,0.5718219876289368
19000,9.86981201171875,9.845599174499512,0.024212826043367386,0.5643993616104126
19500,9.711069107055664,9.686858177185059,0.024211088195443153,0.5572878122329712
20000,9.555344581604004,9.531135559082031,0.024209337309002876,0.5503478050231934
20500,9.40132999420166,9.37712287902832,0.02420753240585327,0.5435028672218323
21000,9.248419761657715,9.224214553833008,0.024205638095736504,0.5366538763046265
21500,9.096263885498047,9.072060585021973,0.02420366369187832,0.5297789573669434
22000,8.944588661193848,8.920387268066406,0.024201642721891403,0.5228610634803772
22500,8.793118476867676,8.768918991088867,0.02419959008693695,0.5159000158309937
23000,8.641619682312012,8.617422103881836,0.024197474122047424,0.5088850855827332
23500,8.489874839782715,8.465679168701172,0.024195268750190735,0.5018184781074524
24000,8.337638854980469,8.313446044921875,0.02419293113052845,0.49470338225364685
24500,8.184704780578613,8.160513877868652,0.02419043891131878,0.48753470182418823
25000,8.031015396118164,8.006827354431152,0.02418779395520687,0.4802923798561096
25500,7.876637935638428,7.852452754974365,0.024185040965676308,0.47304362058639526
26000,7.721752166748047,7.697569847106934,0.02418220229446888,0.465835303068161
