epoch,train_loss,train_mse,train_l05,train_rel_err
500,135.1775665283203,135.16371154785156,0.013856370002031326,3.118577003479004
1000,111.3729248046875,111.35906982421875,0.0138562535867095,2.8497109413146973
1500,90.96158599853516,90.9477310180664,0.013856062665581703,2.5919032096862793
2000,73.53697204589844,73.52311706542969,0.013855798169970512,2.346090793609619
2500,58.78650665283203,58.77265167236328,0.013855463825166225,2.1134817600250244
3000,46.471656799316406,46.457801818847656,0.013855061493813992,1.8960576057434082
3500,36.36619567871094,36.35234069824219,0.013854595832526684,1.6940364837646484
4000,28.25060272216797,28.23674774169922,0.013854064047336578,1.5066677331924438
4500,21.89996910095215,21.88611602783203,0.013853455893695354,1.3332291841506958
5000,17.054216384887695,17.040363311767578,0.013852768577635288,1.1726349592208862
5500,13.478493690490723,13.464641571044922,0.013851996511220932,1.0273566246032715
6000,10.960198402404785,10.9463472366333,0.01385115273296833,0.8996583223342896
6500,9.255022048950195,9.241171836853027,0.013850345276296139,0.7917506694793701
7000,8.07729721069336,8.063447952270508,0.01384970173239708,0.7063714861869812
7500,7.22214937210083,7.2083001136779785,0.013849183917045593,0.6430054903030396
8000,6.581219673156738,6.567370891571045,0.013848735019564629,0.5932485461235046
8500,6.08979606628418,6.0759477615356445,0.01384828332811594,0.5520277619361877
9000,5.703667640686035,5.689819812774658,0.013847853988409042,0.5175992250442505
9500,5.387808799743652,5.373961448669434,0.013847487047314644,0.4891374409198761
10000,5.114871025085449,5.1010236740112305,0.013847170397639275,0.4656403958797455
10500,4.86655330657959,4.852706432342529,0.013846874237060547,0.4459531009197235
11000,4.633955478668213,4.6201090812683105,0.013846570625901222,0.4288964569568634
11500,4.413252353668213,4.3994059562683105,0.013846253976225853,0.4137492775917053
12000,4.202950954437256,4.189105033874512,0.01384592242538929,0.39990726113319397
12500,4.002068042755127,3.988222360610962,0.013845574110746384,0.3870218098163605
13000,3.8091025352478027,3.795257329940796,0.01384520810097456,0.3748389780521393
13500,3.6221203804016113,3.6082756519317627,0.0138448067009449,0.36320361495018005
14000,3.4395546913146973,3.425710439682007,0.01384433452039957,0.3517504036426544
14500,3.2606968879699707,3.2468531131744385,0.0138437794521451,0.34018945693969727
15000,3.0858912467956543,3.0720481872558594,0.013843145221471786,0.3285418748855591
15500,2.9158387184143066,2.901996374130249,0.013842442072927952,0.31697526574134827
16000,2.7506978511810303,2.73685622215271,0.01384168304502964,0.3055758476257324
16500,2.590024948120117,2.576184034347534,0.01384088583290577,0.2943357825279236
17000,2.433128595352173,2.4192886352539062,0.013840065337717533,0.2832443416118622
17500,2.2794268131256104,2.265587568283081,0.013839226216077805,0.2722152769565582
18000,2.1285665035247803,2.1147282123565674,0.013838347047567368,0.26122593879699707
18500,1.980427861213684,1.966590404510498,0.013837410137057304,0.25031578540802
19000,1.8350592851638794,1.8212229013442993,0.013836411759257317,0.2395237386226654
19500,1.692681908607483,1.6788465976715088,0.013835358433425426,0.22889764606952667
20000,1.5537446737289429,1.5399104356765747,0.013834252022206783,0.2185324877500534
20500,1.4188278913497925,1.4049948453903198,0.013833093456923962,0.20870038866996765
21000,1.288726806640625,1.2748949527740479,0.013831887394189835,0.19951722025871277
21500,1.1642379760742188,1.150407314300537,0.013830630108714104,0.19098246097564697
22000,1.0463680028915405,1.032538652420044,0.01382931787520647,0.18313519656658173
22500,0.936170220375061,0.9223423004150391,0.013827946037054062,0.1760741025209427
23000,0.8346500396728516,0.8208235502243042,0.013826502487063408,0.16972604393959045
