epoch,train_loss,train_mse,train_l05,train_rel_err
500,167.8716278076172,167.84910583496094,0.02251659706234932,3.574251890182495
1000,98.81939697265625,98.79688262939453,0.02251640148460865,2.746887683868408
1500,64.12732696533203,64.10481262207031,0.02251608856022358,2.133330821990967
2000,47.386775970458984,47.364261627197266,0.022515688091516495,1.7147939205169678
2500,39.21591567993164,39.19340133666992,0.022515201941132545,1.4439034461975098
3000,35.465023040771484,35.442508697509766,0.022514641284942627,1.2823771238327026
3500,33.742027282714844,33.719512939453125,0.02251402661204338,1.189195156097412
4000,32.882850646972656,32.86033630371094,0.022513339295983315,1.1325489282608032
4500,32.44125747680664,32.41874313354492,0.02251260355114937,1.0998008251190186
5000,32.208221435546875,32.18571090698242,0.02251194231212139,1.081968903541565
5500,32.06232833862305,32.039817810058594,0.022511418908834457,1.0727699995040894
6000,31.945222854614258,31.922712326049805,0.022510968148708344,1.0669113397598267
6500,31.837722778320312,31.81521224975586,0.02251051738858223,1.0625171661376953
7000,31.73188591003418,31.709375381469727,0.022510003298521042,1.059126615524292
7500,31.61977195739746,31.59726333618164,0.022509340196847916,1.0567574501037598
8000,31.495838165283203,31.473329544067383,0.022508511319756508,1.0553174018859863
8500,31.372713088989258,31.350204467773438,0.022507691755890846,1.0535533428192139
9000,31.25589370727539,31.233386993408203,0.022506942972540855,1.0513094663619995
9500,31.140913009643555,31.118406295776367,0.022506214678287506,1.0490294694900513
10000,31.024688720703125,31.00218391418457,0.02250545099377632,1.046973705291748
10500,30.905616760253906,30.88311195373535,0.022504610940814018,1.0451205968856812
11000,30.78247833251953,30.75997543334961,0.02250368706882,1.043350338935852
11500,30.6541690826416,30.63166618347168,0.022502653300762177,1.0415610074996948
12000,30.51978874206543,30.49728775024414,0.0225015077739954,1.0397523641586304
12500,30.378414154052734,30.355913162231445,0.022500254213809967,1.03793466091156
13000,30.223833084106445,30.20133399963379,0.022498851642012596,1.0364127159118652
13500,29.083284378051758,29.060787200927734,0.022497767582535744,1.0430049896240234
14000,28.69455909729004,28.672061920166016,0.022497469559311867,1.040372610092163
14500,28.475189208984375,28.45269203186035,0.022497499361634254,1.0372593402862549
15000,28.269323348999023,28.246826171875,0.02249736525118351,1.0338739156723022
15500,28.067001342773438,28.044504165649414,0.022497111931443214,1.0302907228469849
16000,27.865232467651367,27.842735290527344,0.022496778517961502,1.0266141891479492
16500,27.66314697265625,27.640649795532227,0.022496379911899567,1.0228514671325684
17000,27.46061897277832,27.43812370300293,0.022495929151773453,1.0189944505691528
17500,27.25771141052246,27.23521614074707,0.022495439276099205,1.0149896144866943
18000,27.054353713989258,27.031858444213867,0.022494923323392868,1.0108137130737305
18500,26.850521087646484,26.828025817871094,0.022494403645396233,1.0064599514007568
19000,26.645727157592773,26.623233795166016,0.022493906319141388,1.0019316673278809
19500,26.439756393432617,26.41726303100586,0.022493453696370125,0.9972419142723083
20000,26.23243522644043,26.209941864013672,0.02249305136501789,0.9924103617668152
20500,26.024005889892578,26.00151252746582,0.022492680698633194,0.9874602556228638
21000,25.814661026000977,25.79216957092285,0.02249233052134514,0.982406497001648
21500,25.60434913635254,25.581857681274414,0.02249198779463768,0.9772576689720154
22000,25.393083572387695,25.37059211730957,0.02249164879322052,0.9720237255096436
22500,25.18101692199707,25.158525466918945,0.02249131165444851,0.9667186141014099
23000,24.96832847595215,24.945837020874023,0.0224909670650959,0.9613566398620605
23500,24.755002975463867,24.732511520385742,0.022490618750452995,0.9559360146522522
24000,24.54107666015625,24.518587112426758,0.0224902406334877,0.9504562616348267
24500,24.326631546020508,24.304141998291016,0.02248981222510338,0.9449186325073242
25000,24.11178207397461,24.089292526245117,0.022489329800009727,0.9393208622932434
25500,23.896522521972656,23.874032974243164,0.022488804534077644,0.9336622357368469
26000,23.68107032775879,23.65858268737793,0.022488245740532875,0.9279546737670898
26500,23.465667724609375,23.443180084228516,0.022487666457891464,0.9221926927566528
27000,23.25046157836914,23.22797393798828,0.022487064823508263,0.9163869619369507
27500,23.035253524780273,23.012767791748047,0.022486446425318718,0.9105343818664551
28000,22.82005500793457,22.797569274902344,0.022485775873064995,0.9046310186386108
28500,22.604961395263672,22.582475662231445,0.022485027089715004,0.8986836671829224
29000,22.390050888061523,22.36756706237793,0.022484173998236656,0.8926935791969299
29500,22.1754093170166,22.152925491333008,0.022483231499791145,0.8866674304008484
30000,21.961124420166016,21.938642501831055,0.022482216358184814,0.8805920481681824
30500,21.747257232666016,21.724775314331055,0.02248113974928856,0.8744856119155884
31000,21.533859252929688,21.51137924194336,0.022480018436908722,0.868361234664917
31500,21.32098960876465,21.298511505126953,0.02247885800898075,0.8621994256973267
32000,21.10870361328125,21.086225509643555,0.02247767336666584,0.8560242056846619
32500,20.897050857543945,20.874574661254883,0.02247646264731884,0.8498090505599976
33000,20.68608856201172,20.66361427307129,0.022475216537714005,0.843568742275238
33500,20.47584342956543,20.453369140625,0.022473927587270737,0.8373209238052368
34000,20.266292572021484,20.243820190429688,0.022472606971859932,0.8310503363609314
34500,20.057523727416992,20.035053253173828,0.02247125655412674,0.8247748017311096
35000,19.84961700439453,19.827146530151367,0.022469889372587204,0.8184674978256226
35500,19.642597198486328,19.620128631591797,0.02246852219104767,0.8121728897094727
36000,19.436498641967773,19.414031982421875,0.02246716618537903,0.8058302402496338
36500,19.2313175201416,19.208850860595703,0.022465787827968597,0.7990052103996277
37000,19.02718162536621,19.004716873168945,0.02246430329978466,0.7922666668891907
37500,18.824134826660156,18.801671981811523,0.022462796419858932,0.7861716747283936
38000,18.622074127197266,18.599613189697266,0.02246127277612686,0.7804104089736938
38500,18.421009063720703,18.398550033569336,0.022459713742136955,0.7749748826026917
39000,18.22126579284668,18.198806762695312,0.022458113729953766,0.7698767185211182
39500,18.022369384765625,17.99991226196289,0.022456469014286995,0.7651152014732361
40000,17.824172973632812,17.80171775817871,0.022454766556620598,0.7607187628746033
40500,17.62646484375,17.60401153564453,0.022453006356954575,0.7567019462585449
41000,17.428577423095703,17.406126022338867,0.02245117723941803,0.7530600428581238
41500,17.230327606201172,17.20787811279297,0.022449281066656113,0.749665379524231
42000,17.031503677368164,17.009056091308594,0.022447319701313972,0.7463831901550293
42500,16.832195281982422,16.809749603271484,0.0224453192204237,0.7431583404541016
43000,16.631975173950195,16.60953140258789,0.022443298250436783,0.7399358153343201
43500,16.431148529052734,16.408706665039062,0.022441258653998375,0.7366897463798523
44000,16.229825973510742,16.207386016845703,0.022439206019043922,0.7334040403366089
44500,16.028453826904297,16.00601577758789,0.02243713289499283,0.7300600409507751
45000,15.826706886291504,15.804271697998047,0.022435029968619347,0.7266276478767395
45500,15.624662399291992,15.602229118347168,0.022432884201407433,0.7231452465057373
46000,15.42239761352539,15.399967193603516,0.022430701181292534,0.7195709347724915
46500,15.219959259033203,15.197530746459961,0.022428471595048904,0.7159268260002136
47000,15.01744556427002,14.99501895904541,0.022426186129450798,0.7122031450271606
47500,14.814935684204102,14.792511940002441,0.022423848509788513,0.7083869576454163
48000,14.612546920776367,14.59012508392334,0.0224214605987072,0.7045113444328308
48500,14.41038990020752,14.387970924377441,0.022419024258852005,0.7005295753479004
49000,14.208742141723633,14.186326026916504,0.02241654507815838,0.6964829564094543
49500,14.00739574432373,13.984981536865234,0.022414010018110275,0.6923679709434509
50000,13.80642318725586,13.784011840820312,0.02241142839193344,0.6881411671638489
50500,13.605902671813965,13.583494186401367,0.02240879274904728,0.6838366985321045
51000,13.405920028686523,13.383513450622559,0.022406117990612984,0.6794537901878357
51500,13.206795692443848,13.184391975402832,0.022403396666049957,0.6749923825263977
52000,13.008430480957031,12.986029624938965,0.022400639951229095,0.6704544425010681
52500,12.811043739318848,12.78864574432373,0.0223978441208601,0.6658446788787842
53000,12.614623069763184,12.592227935791016,0.022395016625523567,0.661148190498352
53500,12.419123649597168,12.39673137664795,0.022392159327864647,0.6563850045204163
54000,12.22464656829834,12.20225715637207,0.022389285266399384,0.6515356302261353
54500,12.031261444091797,12.008874893188477,0.022386403754353523,0.6466389894485474
55000,11.839015007019043,11.816631317138672,0.022383512929081917,0.6416696906089783
55500,11.64818286895752,11.625802040100098,0.02238062582910061,0.6366314888000488
56000,11.458738327026367,11.436360359191895,0.02237776853144169,0.6315107345581055
56500,11.270655632019043,11.24828052520752,0.02237495593726635,0.626359224319458
57000,11.084005355834961,11.061633110046387,0.022372206673026085,0.6211445331573486
57500,10.898876190185547,10.876506805419922,0.02236955799162388,0.6158804893493652
58000,10.715536117553711,10.693168640136719,0.022367019206285477,0.6105830669403076
58500,10.533870697021484,10.511506080627441,0.022364573553204536,0.6052066683769226
59000,10.353893280029297,10.331531524658203,0.022362209856510162,0.599824070930481
59500,10.175653457641602,10.15329360961914,0.022359931841492653,0.5943955779075623
60000,9.999300003051758,9.97694206237793,0.022357748821377754,0.5889509916305542
60500,9.824939727783203,9.802583694458008,0.022355692461133003,0.5834975242614746
61000,9.652466773986816,9.630112648010254,0.02235378511250019,0.5780351758003235
61500,9.481912612915039,9.45956039428711,0.022352010011672974,0.572573184967041
62000,9.313451766967773,9.291101455688477,0.02235032431781292,0.5671365857124329
62500,9.14710521697998,9.124756813049316,0.022348711267113686,0.5617201924324036
63000,8.982715606689453,8.960368156433105,0.022347182035446167,0.5563222765922546
63500,8.82042407989502,8.798078536987305,0.022345729172229767,0.5509399771690369
64000,8.660032272338867,8.637687683105469,0.02234436571598053,0.5455658435821533
64500,8.50151538848877,8.479172706604004,0.022343087941408157,0.540191113948822
65000,8.344892501831055,8.322550773620605,0.022341880947351456,0.5348189473152161
65500,8.190173149108887,8.167832374572754,0.022340720519423485,0.5294533371925354
66000,8.037365913391113,8.015026092529297,0.022339584305882454,0.5240999460220337
66500,7.886630058288574,7.864291667938232,0.02233842946588993,0.5187668800354004
67000,7.737817764282227,7.715480327606201,0.022337239235639572,0.5134559273719788
67500,7.59092903137207,7.5685930252075195,0.02233600616455078,0.5081667304039001
68000,7.446044921875,7.423710346221924,0.022334717214107513,0.5029031038284302
68500,7.303136348724365,7.280803203582764,0.022333376109600067,0.4976629912853241
69000,7.162149429321289,7.139817237854004,0.022331982851028442,0.49244460463523865
69500,7.023102760314941,7.000771999359131,0.02233053557574749,0.48725271224975586
70000,6.885991096496582,6.863662242889404,0.022329045459628105,0.4820806682109833
70500,6.750897407531738,6.728569984436035,0.022327512502670288,0.47693759202957153
71000,6.617718696594238,6.59539270401001,0.022325940430164337,0.47181764245033264
71500,6.486480712890625,6.464156150817871,0.022324329242110252,0.4667259752750397
72000,6.357320785522461,6.33499813079834,0.022322682663798332,0.4616638123989105
72500,6.230070114135742,6.207748889923096,0.022320996969938278,0.4566352367401123
73000,6.104706764221191,6.082387447357178,0.022319268435239792,0.4516351521015167
73500,5.981301784515381,5.958984375,0.02231750264763832,0.44666367769241333
74000,5.859748840332031,5.837433338165283,0.02231569215655327,0.4417232275009155
74500,5.740103721618652,5.717790126800537,0.022313833236694336,0.4368191361427307
75000,5.622292518615723,5.599980354309082,0.022311927750706673,0.43194779753685
75500,5.506369113922119,5.4840593338012695,0.022309979423880577,0.4271046817302704
76000,5.392272472381592,5.369964599609375,0.02230798825621605,0.42229482531547546
76500,5.279991149902344,5.25768518447876,0.02230595052242279,0.4175238311290741
77000,5.1695332527160645,5.147229194641113,0.022303875535726547,0.41279369592666626
77500,5.060866832733154,5.038565158843994,0.02230175770819187,0.40810132026672363
78000,4.953983306884766,4.931683540344238,0.022299595177173615,0.40344706177711487
78500,4.848888874053955,4.826591491699219,0.022297397255897522,0.39884108304977417
79000,4.745547771453857,4.723252773284912,0.022295158356428146,0.3942756652832031
79500,4.643924236297607,4.621631145477295,0.022292885929346085,0.3897830843925476
80000,4.543995380401611,4.52170467376709,0.022290579974651337,0.38531336188316345
80500,4.445746898651123,4.423458576202393,0.022288240492343903,0.38089674711227417
81000,4.3491621017456055,4.326876163482666,0.022285863757133484,0.3765225410461426
81500,4.254209041595459,4.2319254875183105,0.022283455356955528,0.37220269441604614
82000,4.160867214202881,4.138586044311523,0.022281022742390633,0.3679240345954895
82500,4.069114685058594,4.046835899353027,0.022278564050793648,0.36370280385017395
83000,3.978928565979004,3.9566524028778076,0.02227608487010002,0.3595414161682129
83500,3.890275001525879,3.8680014610290527,0.022273583337664604,0.35543686151504517
84000,3.8031203746795654,3.7808492183685303,0.022271065041422844,0.351399302482605
84500,3.7174341678619385,3.6951656341552734,0.02226852811872959,0.3474419414997101
85000,3.6331613063812256,3.6108953952789307,0.02226598747074604,0.3435637056827545
85500,3.550227165222168,3.527963638305664,0.022263430058956146,0.33975112438201904
86000,3.468550443649292,3.446289539337158,0.022260863333940506,0.33599942922592163
86500,3.3879613876342773,3.3657031059265137,0.022258281707763672,0.33229637145996094
87000,3.30816912651062,3.2859134674072266,0.022255664691329002,0.32860907912254333
87500,3.2286698818206787,3.2064168453216553,0.02225298248231411,0.3249143660068512
88000,3.1489720344543457,3.1267218589782715,0.0222502201795578,0.3212178945541382
88500,3.0689871311187744,3.0467398166656494,0.022247400134801865,0.3174845278263092
89000,2.988860607147217,2.966616153717041,0.022244559600949287,0.31371229887008667
89500,2.9087061882019043,2.8864645957946777,0.022241707891225815,0.3099474608898163
90000,2.8286020755767822,2.806363105773926,0.02223885804414749,0.3061121106147766
90500,2.7486064434051514,2.726370334625244,0.022236017510294914,0.30229389667510986
91000,2.6687769889831543,2.6465437412261963,0.022233176976442337,0.298483669757843
91500,2.58915376663208,2.5669233798980713,0.022230342030525208,0.2946817874908447
92000,2.5097856521606445,2.487558126449585,0.02222750335931778,0.29081979393959045
92500,2.430722951889038,2.4084982872009277,0.022224659100174904,0.2869980037212372
93000,2.351999521255493,2.329777717590332,0.02222181297838688,0.28303247690200806
93500,2.2736635208129883,2.2514445781707764,0.022218961268663406,0.27906113862991333
94000,2.195754051208496,2.1735379695892334,0.02221609465777874,0.27504387497901917
94500,2.1183207035064697,2.0961074829101562,0.02221321500837803,0.27095827460289
95000,2.0414109230041504,2.019200563430786,0.02221032604575157,0.26684436202049255
95500,1.9650635719299316,1.9428561925888062,0.02220742776989937,0.2626063823699951
96000,1.8893359899520874,1.8671314716339111,0.022204512730240822,0.2582840323448181
96500,1.8142814636230469,1.7920799255371094,0.02220158465206623,0.2539382874965668
97000,1.7399494647979736,1.7177507877349854,0.022198645398020744,0.2494584619998932
97500,1.6663750410079956,1.644179344177246,0.022195691242814064,0.24496036767959595
98000,1.593610167503357,1.5714174509048462,0.02219272404909134,0.24037711322307587
98500,1.5217199325561523,1.4995301961898804,0.02218974567949772,0.23573464155197144
99000,1.45074462890625,1.4285578727722168,0.022186750546097755,0.23100869357585907
99500,1.3807629346847534,1.358579158782959,0.022183747962117195,0.22614914178848267
